Dataset,ID,Start,transition_entropy,stationary_entropy,VR_exp,event_agg
big,244,370,0.180097462666055,1.1793011296534368,1.0,0.0
big,244,400,0.1993463211082627,1.0167631395962975,1.0,0.0
big,244,410,0.165201002016145,1.095516789177322,1.0,1.0
big,244,420,0.0573348640143418,0.9112650662319032,1.0,1.0
big,249,50,0.8136519564420803,1.719884856667964,1.0,1.0
big,249,60,0.745358774800297,1.2791293949559002,1.0,1.0
big,249,70,0.9370468861620332,1.4411543629523025,1.0,1.0
big,249,80,1.0060504592650004,1.5300114458825458,1.0,1.0
big,249,90,0.9235650286646288,1.627722355441358,1.0,1.0
big,249,100,0.4518390441748022,1.2327483657761251,1.0,1.0
big,249,110,0.2519660235907887,0.752279909583035,1.0,1.0
big,249,120,0.2852881964559388,1.0983119386181208,1.0,1.0
big,249,130,0.3546738931567685,1.2381580955861438,1.0,0.0
big,249,140,0.2277269709590805,1.1857251100775907,1.0,0.0
big,249,150,0.1821020834328782,1.7150789524895456,1.0,0.0
big,249,160,0.3303712518404512,1.1784720540823113,1.0,0.0
big,249,170,0.362380765543161,0.9918194956087674,1.0,0.0
big,249,180,0.5419974188308687,0.9729267869283996,1.0,0.0
big,249,190,0.7931372999726293,1.5106249995293208,1.0,1.0
big,249,200,0.8633570496379216,1.642981981057084,1.0,1.0
big,249,210,1.0143132177709382,1.5347785833906096,1.0,1.0
big,249,220,0.8822422452924435,1.5169423608892558,1.0,0.0
big,249,230,0.8565180331695775,1.7440752294038808,1.0,0.0
big,249,240,0.8191301060362794,1.87220061962432,1.0,0.0
big,249,250,0.8137038630291887,1.4617324935963232,1.0,0.0
big,249,260,0.7951598381974238,1.2979512993432756,1.0,1.0
big,249,280,0.455048762110408,1.7462072793133143,1.0,1.0
big,249,300,1.1574455296580737,1.6132304262930903,1.0,0.0
big,249,310,0.975722481963826,1.3847369807308727,1.0,0.0
big,249,320,1.070446105008083,1.383035678465943,1.0,0.0
big,249,330,0.8736592889375476,1.2569523383925527,1.0,0.0
big,249,340,0.7467333919445541,0.9684336612725456,1.0,0.0
big,249,350,0.3577081875748443,0.7235170587436157,1.0,1.0
big,249,370,0.2604834334401621,0.7557534794547384,1.0,0.0
big,249,380,0.7492849933781222,1.1131260467970112,1.0,1.0
big,249,390,0.9502336310438704,1.1893717981866605,1.0,1.0
big,249,400,0.9937834290620012,1.2394089413795448,1.0,0.0
big,249,410,1.1505990399641697,1.3910539968227524,1.0,1.0
big,249,420,1.1242203459983475,1.4602776261299224,1.0,1.0
big,249,440,0.7458539108298239,1.4632295580630617,1.0,0.0
big,249,450,0.8342473145461179,1.4383788571178782,1.0,0.0
big,249,460,0.6366673132623577,1.2344275511698324,1.0,0.0
big,249,470,0.3861445829586133,0.9426776345935552,1.0,0.0
big,249,480,0.4177333790848069,1.0469769524782755,1.0,0.0
big,249,490,0.4215828303691658,0.9192640086793844,1.0,0.0
big,249,500,0.3817495456144621,0.8123371962660768,1.0,0.0
big,249,510,0.2506758301352493,0.9066120472295758,1.0,0.0
big,249,520,0.6853925284313351,1.2377306937301626,1.0,0.0
big,249,530,0.8505058976610844,1.3821664510982206,1.0,0.0
big,249,540,0.8967464649221307,1.717123965875045,1.0,0.0
big,249,550,0.9316974179771094,1.8647317934859584,1.0,1.0
big,249,560,1.064921747670082,2.0586699445002283,1.0,1.0
big,249,570,0.967708479659546,1.7824849648760508,1.0,1.0
big,249,580,0.7968236572472549,1.6106233984475935,1.0,1.0
big,249,590,0.8184199093145075,1.040240221946494,1.0,0.0
big,249,600,0.8189617355744556,1.1973036036124474,1.0,0.0
big,249,610,0.8631496025842074,1.0535413029080043,1.0,0.0
big,249,620,0.8269407549351548,0.9884122696124368,1.0,0.0
big,249,630,0.6494597472297855,0.6499910797443821,1.0,0.0
big,249,640,0.4552575690786461,0.7890391234232357,1.0,0.0
big,249,650,0.614176983274253,0.8438535611353317,1.0,0.0
big,249,660,0.6974792701503363,1.0745856719071052,1.0,0.0
big,249,670,0.8440583068319397,1.0848158413178317,1.0,0.0
big,249,680,0.7780701463709259,0.9838342515552264,1.0,0.0
big,249,690,0.3381382602296062,0.8986090798861287,1.0,0.0
big,249,700,0.4191028172526673,0.8979114693026671,1.0,0.0
big,249,710,0.6768618984500877,1.4802373303502845,1.0,1.0
big,249,720,0.7891716018233881,1.5144037038740974,1.0,1.0
big,249,730,0.8370406609493111,1.4916585279464636,1.0,1.0
big,249,740,0.8194150381334813,1.308663228769759,1.0,0.0
big,249,750,0.6661187666864521,1.224673837282091,1.0,0.0
big,249,760,0.4390662955294846,1.071822579793338,1.0,0.0
big,249,770,0.4376907587335241,0.7892351101728267,1.0,0.0
big,249,780,0.6211248328209352,0.946537432215613,1.0,0.0
big,249,790,0.3616858320244733,0.9890338010646592,1.0,0.0
big,249,800,0.6201932043927119,1.0699974619026933,1.0,0.0
big,249,810,0.6436400469155021,1.096941805575109,1.0,0.0
big,252,50,1.0041179698145477,1.6318821646323596,1.0,1.0
big,252,60,0.8150200341286729,1.3668317337968163,1.0,1.0
big,252,70,0.8191485411877083,1.555441299273728,1.0,1.0
big,252,80,0.8071988719712584,1.424144181539584,1.0,1.0
big,252,90,0.8786451465418383,1.3949173531444077,1.0,1.0
big,252,100,0.8571723469571978,1.0390152486466722,1.0,1.0
big,252,110,0.7376510356850494,1.1979891891551189,1.0,1.0
big,252,120,0.5568295479108225,1.198881966916472,1.0,1.0
big,252,130,1.051407723336455,1.223028006492224,1.0,0.0
big,252,140,1.0149616936990484,1.2112838550341305,1.0,0.0
big,252,150,0.9946764701500952,1.6387839222215836,1.0,0.0
big,252,160,0.6703461998011473,1.41592416617547,1.0,0.0
big,252,170,0.8223308006997954,1.294617040355208,1.0,0.0
big,252,180,0.7667213084687909,1.140569070107569,1.0,0.0
big,252,190,0.8813575753049752,1.498338767821804,1.0,1.0
big,252,200,0.8457012645995474,1.4438784259575084,1.0,1.0
big,252,210,0.6771772145532967,1.355996888175982,1.0,1.0
big,252,220,0.5683944578342585,1.063872767169586,1.0,0.0
big,252,230,0.5954784252484113,0.973830580602398,1.0,0.0
big,252,240,0.7275229195800392,1.2349124274793608,1.0,0.0
big,252,250,0.8122153661527323,1.2931579917193694,1.0,0.0
big,252,260,0.8761945261805815,1.4499255237072235,1.0,1.0
big,252,280,0.7395849298507904,1.3102338305006072,1.0,1.0
big,252,300,0.681233819365241,1.094145605432409,1.0,0.0
big,252,310,0.8345248579611385,1.05999714954626,1.0,0.0
big,252,320,0.9290636298795862,1.09853180723932,1.0,0.0
big,252,330,1.0838078846013457,1.3495939521458995,1.0,0.0
big,252,340,1.0986260678102204,1.2498584811190616,1.0,0.0
big,252,350,0.8622956354547713,0.96663955288077,1.0,1.0
big,252,360,0.9620591674352852,0.9649575252045636,1.0,1.0
big,252,370,0.9139220514474252,0.7646993829189077,1.0,0.0
big,252,380,1.0498011592364591,0.8392616988179389,1.0,1.0
big,252,390,0.9132060019625,0.7382025675750088,1.0,1.0
big,252,400,0.9199311118900214,1.1861028669530156,1.0,0.0
big,252,410,0.0511493296352219,1.1288592352703497,1.0,1.0
big,252,420,0.8813165660514787,1.1025934094568517,1.0,1.0
big,252,440,0.9633397826952586,1.1903225352399147,1.0,0.0
big,252,450,0.9141168428643962,1.2338793501762155,1.0,0.0
big,252,460,0.7088642973989574,1.1076216996110926,1.0,0.0
big,252,470,0.5384780844313412,1.032445930309445,1.0,0.0
big,252,480,0.5335297351743375,0.9888510186686796,1.0,0.0
big,252,490,0.4117852200069627,0.9197798206704622,1.0,0.0
big,252,500,0.2856746322154755,0.6863439942439208,1.0,0.0
big,252,510,0.7402404269897525,1.0342338755101812,1.0,0.0
big,252,520,0.8433918904095098,1.3676511179137594,1.0,0.0
big,252,530,0.8084674811118883,1.4352058040435454,1.0,0.0
big,252,540,0.7937768886384411,1.406770788154332,1.0,0.0
big,252,550,0.97890326766016,1.6145597178626725,1.0,1.0
big,252,560,1.2031171488329764,1.5539571191613464,1.0,1.0
big,252,570,1.2428817486007222,1.2040845484067308,1.0,1.0
big,252,580,1.1864390174472073,1.0948775097425711,1.0,1.0
big,252,590,0.9269339054563752,1.2146644859912143,1.0,0.0
big,252,600,0.7825692355898695,1.7857929340698495,1.0,0.0
big,252,610,0.8891300457648396,1.7394643860821246,1.0,0.0
big,252,620,0.848275052181702,1.792692264965594,1.0,0.0
big,252,630,0.7122280358033126,1.1986398076660767,1.0,0.0
big,252,640,0.6215762171829835,1.0679819359655172,1.0,0.0
big,252,650,0.6756279123519164,0.8724370572686808,1.0,0.0
big,252,660,0.7913022160058886,1.0564845534736236,1.0,0.0
big,252,670,0.7573012279238911,1.1378893637388157,1.0,0.0
big,252,680,0.7779610374227789,1.2783607065455196,1.0,0.0
big,252,690,0.7981102966813272,1.4599626025025367,1.0,0.0
big,252,700,0.7537159667413891,2.019723687614167,1.0,0.0
big,252,710,0.5329859148517387,2.311508839839196,1.0,1.0
big,252,720,0.4208927062797,2.145062066327349,1.0,1.0
big,252,730,0.9870230266875356,1.3388398010817064,1.0,1.0
big,252,740,0.4547322255028174,1.4820106555606034,1.0,0.0
big,252,750,0.6536392862330884,1.330475475272578,1.0,0.0
big,252,760,0.7875710473266212,0.8563621418850216,1.0,0.0
big,252,770,0.9731677762496432,1.1224738627168078,1.0,0.0
big,252,780,0.8488284932420547,1.164085525553332,1.0,0.0
big,252,790,0.7279795830355386,1.4743754084595515,1.0,0.0
big,252,800,0.969210630460566,1.1912704851531273,1.0,0.0
big,252,810,0.9740388841903956,1.313768906692225,1.0,0.0
big,254,50,0.5515620277390605,1.196838125823202,0.0,1.0
big,254,60,0.2962271450789728,0.7348859988026818,0.0,1.0
big,254,70,0.1441382647043312,0.9027662946118936,0.0,1.0
big,254,80,0.210456181721217,0.809956908423717,0.0,1.0
big,254,90,0.7839057126908358,1.5605614670581018,0.0,1.0
big,254,100,0.7837397367442751,1.5861066642156691,0.0,1.0
big,254,110,0.8564121680615582,1.175086607502978,0.0,1.0
big,254,120,0.1456279766956231,0.734502865182358,0.0,1.0
big,254,130,0.1966351716938515,0.7836071950536587,0.0,0.0
big,254,140,0.1829804819361866,0.9378378429582548,0.0,0.0
big,254,150,0.1972286683849536,1.0113275257553909,0.0,0.0
big,254,170,0.0722346693812268,0.6460120031567531,0.0,0.0
big,254,180,0.0826526764001641,0.5834662091495918,0.0,0.0
big,254,190,0.3321027720439999,0.8649950124659451,0.0,1.0
big,254,200,0.3114999763793234,0.7958612793213669,0.0,1.0
big,254,210,0.2919835838035562,0.8172524220720172,0.0,1.0
big,254,220,0.358711127900363,0.450384431478683,0.0,0.0
big,254,230,0.3093494954433354,0.534389216610395,0.0,0.0
big,254,240,0.2454898529630874,0.6750346144014505,0.0,0.0
big,254,250,0.2652195839508951,0.8490605373054139,0.0,0.0
big,254,260,0.6875318732524924,1.1995824539613902,0.0,1.0
big,254,280,0.4457967342996357,1.3129497746525547,0.0,1.0
big,254,300,0.1719387847301815,0.8218826167622509,0.0,0.0
big,254,310,0.1131627593335065,0.7579593947045178,0.0,0.0
big,254,320,0.0833533491003208,0.7056205302431664,0.0,0.0
big,254,330,0.3142621669126275,0.7520732360758569,0.0,0.0
big,254,340,0.6603895888119967,1.2042782872606406,0.0,0.0
big,254,350,0.6778717531047028,1.2479651923825,0.0,1.0
big,254,360,0.4942225433929028,1.050567169089239,0.0,1.0
big,254,370,0.0655516076776437,0.8000105546949863,0.0,0.0
big,254,380,0.3447409294652616,0.6645287243139689,0.0,1.0
big,254,390,0.3738798787840685,1.6689198976620792,0.0,1.0
big,254,400,0.4857099686409816,1.786323962256966,0.0,0.0
big,254,410,0.2387973475048023,1.4401957086752648,0.0,1.0
big,254,420,0.159879362096678,1.076689657033277,0.0,1.0
big,254,440,0.1258660406407714,0.6538892621806524,0.0,0.0
big,254,470,0.1145505539631549,0.7421690717010527,0.0,0.0
big,254,480,0.1556945993449821,0.858411939837566,0.0,0.0
big,254,490,0.218968231949112,0.933667281305116,0.0,0.0
big,254,520,0.3357147347943035,0.6577868203724875,0.0,0.0
big,254,530,0.5293434992909476,0.6252300753446914,0.0,0.0
big,254,540,0.516807873520577,0.9494704937671454,0.0,0.0
big,254,550,0.7293308251486146,1.2774942234099251,0.0,1.0
big,254,560,0.7514163979801576,1.473577187141786,0.0,1.0
big,254,570,0.7277402305111738,1.3454617194260854,0.0,1.0
big,254,580,0.4819021798320456,1.1531843951930656,0.0,1.0
big,254,600,0.5415212348123997,0.5253213195157008,0.0,0.0
big,254,610,0.6292106963234022,1.0493717062434136,0.0,0.0
big,254,620,0.604727166350778,0.8296691527221741,0.0,0.0
big,254,630,0.4002626595710642,0.8713898194349692,0.0,0.0
big,254,690,0.6839783228494667,1.1498531142294588,0.0,0.0
big,254,700,0.8139898875781183,1.6847082865488423,0.0,0.0
big,254,710,0.8701228467409428,2.1888663712284018,0.0,1.0
big,254,720,0.6256054593735477,2.052956307816879,0.0,1.0
big,254,730,0.3801626689918472,1.6667571968342787,0.0,1.0
big,254,740,0.2377093839778549,0.8338845124536844,0.0,0.0
big,254,750,0.4625232279547355,0.9792798772542272,0.0,0.0
big,254,760,0.1575307542288383,0.7896497327060269,0.0,0.0
big,254,770,0.1052371110208174,0.6835597159490827,0.0,0.0
big,254,780,0.1968590379765231,0.8562059506363044,0.0,0.0
big,254,790,0.2011718012688223,0.8545570696283631,0.0,0.0
big,254,800,0.3426164347078176,0.7253658583153091,0.0,0.0
big,255,50,0.4645356401250167,1.1934048754469635,1.0,1.0
big,255,60,0.0508274037835678,0.523603486913154,1.0,1.0
big,255,70,0.0771486014114349,0.5348501829852301,1.0,1.0
big,255,80,0.1960952553596882,0.781125072439058,1.0,1.0
big,255,90,0.2772661593899928,0.8627768868639393,1.0,1.0
big,255,100,0.3592186998500234,1.2095059303947635,1.0,1.0
big,255,110,0.4282600811446462,1.2314126438135078,1.0,1.0
big,255,120,0.1733731694752818,1.0402137696020812,1.0,1.0
big,255,130,0.1469348458030449,0.7601326358758207,1.0,0.0
big,255,140,0.0943654513038352,0.7258071217079077,1.0,0.0
big,255,150,0.2475152065513048,1.0247843250485849,1.0,0.0
big,255,160,0.2333048540055859,1.0590613218966394,1.0,0.0
big,255,170,0.3956172002096858,1.158741638180292,1.0,0.0
big,255,180,0.2813576306132591,0.8366500019993983,1.0,0.0
big,255,190,0.3920682795036072,0.8277544700793789,1.0,1.0
big,255,200,0.1928894620375552,0.7400966542133608,1.0,1.0
big,255,210,0.1695162500029035,0.7533750153431702,1.0,1.0
big,255,240,0.1238658677873899,0.7617380432966392,1.0,0.0
big,255,250,0.1581906601833339,0.7488372708418657,1.0,0.0
big,255,260,0.2651880205111355,0.9029174065639084,1.0,1.0
big,255,280,0.2863737141061238,0.7467312272771032,1.0,1.0
big,255,300,0.0843447571728032,0.7182339468336731,1.0,0.0
big,255,310,0.1163205716567637,0.6857136072190746,1.0,0.0
big,255,320,0.0905494609893435,0.6486125871958066,1.0,0.0
big,255,330,0.392768996227742,0.7115601025426386,1.0,0.0
big,255,340,0.369642621851552,1.0549452028714532,1.0,0.0
big,255,350,0.4131135492195769,1.1360601589884385,1.0,1.0
big,255,360,0.2248557785614684,1.148923698842768,1.0,1.0
big,255,370,0.2620237601096901,0.7791401567553295,1.0,0.0
big,255,380,0.1930441101482218,0.6729433206401987,1.0,1.0
big,255,390,0.3430471718927106,0.693896806313483,1.0,1.0
big,255,400,0.2624284820621828,0.8130263969170808,1.0,0.0
big,255,410,0.3597521230719606,0.9040964717284647,1.0,1.0
big,255,420,0.305657948540498,0.9944550643553488,1.0,1.0
big,255,440,0.3124617956701296,0.8287735171819774,1.0,0.0
big,255,450,0.0863509567771808,0.6482628112022278,1.0,0.0
big,255,460,0.0283803267413559,0.329289086318286,1.0,0.0
big,255,530,0.3874995686748861,0.552015951770272,1.0,0.0
big,255,540,0.4267714566894905,1.0333714014972577,1.0,0.0
big,255,550,0.8688593601247658,1.4599764100238617,1.0,1.0
big,255,560,1.033886852225531,1.63651948212413,1.0,1.0
big,255,570,1.0564127713231608,1.4276785053313472,1.0,1.0
big,255,580,0.8036391091906993,0.6059933765008283,1.0,1.0
big,255,590,0.5187034948044679,0.834987041863453,1.0,0.0
big,255,600,0.4875779500088246,0.9665466280273716,1.0,0.0
big,255,610,0.503760379071183,0.6910056734274561,1.0,0.0
big,255,620,0.048102880224302,0.4066860481262363,1.0,0.0
big,255,680,0.6086322736379186,0.2439726859898884,1.0,0.0
big,255,690,0.7912821279701991,0.7659304530125324,1.0,0.0
big,255,700,0.849574426776497,1.1453799053263285,1.0,0.0
big,255,710,0.8336254986211706,1.8590908534377883,1.0,1.0
big,255,720,0.775126849366928,1.696804149372196,1.0,1.0
big,255,730,0.7129447138996312,1.1472378565145938,1.0,1.0
big,255,740,0.3411083298406467,0.5397560860531899,1.0,0.0
big,255,760,0.166362735657231,0.8012314515880072,1.0,0.0
big,255,770,0.1577148394356483,0.8050451598735031,1.0,0.0
big,255,780,0.3555542791166284,0.9048328325165484,1.0,0.0
big,255,790,0.3113012285070026,0.8310524544484736,1.0,0.0
big,255,800,0.6543323841440314,0.9799454745275642,1.0,0.0
big,255,810,0.7616516431550991,0.7809701355994398,1.0,0.0
big,256,50,0.4776349008349857,1.346211174493946,1.0,1.0
big,256,60,0.4506343660274161,1.1780353100625092,1.0,1.0
big,256,70,0.612927713016797,1.54131343816019,1.0,1.0
big,256,80,0.3922921270197373,1.3156100017019656,1.0,1.0
big,256,90,0.3358990693887707,1.3859767492828057,1.0,1.0
big,256,100,0.3400235756826799,1.0693313435675034,1.0,1.0
big,256,110,0.301887064791014,0.9738293168997004,1.0,1.0
big,256,120,0.1298847499786611,0.6801062674614771,1.0,1.0
big,256,130,0.1755416727034042,0.5960418740955251,1.0,0.0
big,256,140,0.3510444739295371,0.4425128714980983,1.0,0.0
big,256,150,0.5998518072998346,0.2485151665370762,1.0,0.0
big,256,170,0.1637042913849858,0.7649471511669905,1.0,0.0
big,256,180,0.4130096498930394,0.8837639199924623,1.0,0.0
big,256,190,0.593483708649519,0.9853066150234764,1.0,1.0
big,256,200,0.5633938537458771,0.9983501867690344,1.0,1.0
big,256,210,0.2252755378980931,0.927092342574828,1.0,1.0
big,256,250,0.1131614840911114,0.7395308616409749,1.0,0.0
big,256,260,0.2272474976244326,0.8011660803552728,1.0,1.0
big,256,280,0.3537134105913874,0.7712199177550874,1.0,1.0
big,256,300,0.4979194360834756,0.898420528398614,1.0,0.0
big,256,310,0.4518552281546001,0.7239165311493987,1.0,0.0
big,256,320,0.2953662857310608,0.6231549699708245,1.0,0.0
big,256,330,0.1001266977998942,0.6256998323661341,1.0,0.0
big,256,340,0.1939386222801409,0.6834379461118743,1.0,0.0
big,256,350,0.1790569633745716,0.6919207510387508,1.0,1.0
big,256,360,0.0704347236771946,0.8470631599055862,1.0,1.0
big,256,370,0.1210197780348202,0.9185524430202407,1.0,0.0
big,256,380,0.100490364806943,0.846846396581415,1.0,1.0
big,256,390,0.3579480777732353,0.924019897107094,1.0,1.0
big,256,400,0.1902593292519943,0.8233772509515329,1.0,0.0
big,256,410,0.2307605211123005,0.9025728310392253,1.0,1.0
big,256,420,0.0685264700412696,0.7514225139051278,1.0,1.0
big,256,440,0.0584200907277001,0.8617377362328456,1.0,0.0
big,256,450,0.4233229251792492,0.7201966641059039,1.0,0.0
big,256,460,0.3840408795049613,0.5198557780787176,1.0,0.0
big,256,520,0.5710326133403784,0.4026624324937644,1.0,0.0
big,256,530,0.5039685502796147,0.6365791680159842,1.0,0.0
big,256,540,0.3803255359150164,0.844178791270899,1.0,0.0
big,256,550,0.4536025908806517,0.9184097118231828,1.0,1.0
big,256,560,0.384124986607015,0.9957873307748656,1.0,1.0
big,256,570,0.4448710129622319,1.0207759198631008,1.0,1.0
big,256,580,0.2750227053787741,1.0004765662934636,1.0,1.0
big,256,590,0.5576920813967148,0.5767730055844019,1.0,0.0
big,256,600,0.3358244605441189,0.7077816674314754,1.0,0.0
big,256,610,0.4806048125070741,0.6212751347510206,1.0,0.0
big,256,620,0.5963959138838408,0.4333683209808191,1.0,0.0
big,256,640,0.5394224306734091,0.4738203477727536,1.0,0.0
big,256,650,0.4316903130846619,0.7268057968928607,1.0,0.0
big,256,660,0.4907249598984159,0.4181024529612122,1.0,0.0
big,256,700,0.438942125473851,1.0611960256439703,1.0,0.0
big,256,710,0.5709757375650154,1.1445118814385415,1.0,1.0
big,256,720,0.6122841698145354,1.191762298740706,1.0,1.0
big,256,730,0.3674010416402479,0.9775983213527616,1.0,1.0
big,256,740,0.2850525891967002,0.913499969904654,1.0,0.0
big,256,750,0.3613237557274259,0.9124402138445912,1.0,0.0
big,256,760,0.2161682199902809,0.7670998547077652,1.0,0.0
big,256,770,0.3848983727524659,1.2178043625979886,1.0,0.0
big,256,780,0.1403539124572363,1.122337383213596,1.0,0.0
big,256,790,0.1261456924527134,1.0656002422312518,1.0,0.0
big,256,800,0.2897565930167495,0.722277785731277,1.0,0.0
big,256,810,0.4635908442292275,0.683991962970268,1.0,0.0
big,257,50,0.7168526034308232,1.3419927161494252,1.0,1.0
big,257,60,0.6621602134735931,1.3230363764594464,1.0,1.0
big,257,70,0.6025827228598809,1.12737273427751,1.0,1.0
big,257,80,0.5078135610501562,1.0236809018737678,1.0,1.0
big,257,90,0.5615550272967192,1.067093927123044,1.0,1.0
big,257,100,0.4983670691262498,0.9738060180766576,1.0,1.0
big,257,110,0.5786995381530895,1.0650594866858172,1.0,1.0
big,257,120,0.7214698326039393,0.8829316941532221,1.0,1.0
big,257,130,0.8150203443427873,0.9956655756029208,1.0,0.0
big,257,140,0.7656800490373152,0.986814737006618,1.0,0.0
big,257,150,0.6580187103791529,0.9720326070047448,1.0,0.0
big,257,160,0.5789374316622378,0.9218156542365012,1.0,0.0
big,257,170,0.6186257527216508,1.0031565140492535,1.0,0.0
big,257,180,0.5660863699493051,0.9209848893807592,1.0,0.0
big,257,190,0.7110508499443748,1.111213435443517,1.0,1.0
big,257,200,0.6399858481110138,1.1032521006526823,1.0,1.0
big,257,210,0.6589034141714614,1.1952042189011562,1.0,1.0
big,257,220,0.6168272328676172,1.096977542889092,1.0,0.0
big,257,230,0.5794555321541636,0.8793782463339852,1.0,0.0
big,257,240,0.8283450553477226,1.3669765659058544,1.0,0.0
big,257,250,0.8283174075787526,1.280812382199575,1.0,0.0
big,257,260,0.7799998136260498,1.2356627886935725,1.0,1.0
big,257,280,0.6424415474892786,1.2728592803634855,1.0,1.0
big,257,300,0.8954119553316697,1.3593257959010494,1.0,0.0
big,257,310,0.7765776200800285,1.173522193141086,1.0,0.0
big,257,320,0.6010181437735859,1.091831888890786,1.0,0.0
big,257,330,0.7885471194508017,1.1091692029489686,1.0,0.0
big,257,340,0.8664189835740705,1.2924538737674285,1.0,0.0
big,257,350,0.7613533427734702,1.1300570324532446,1.0,1.0
big,257,360,0.6635589015140098,0.9541668341635996,1.0,1.0
big,257,370,0.6129946933024619,0.9748877209906948,1.0,0.0
big,257,380,0.6282995203345987,0.9550789494287184,1.0,1.0
big,257,390,0.7870006271034797,0.9003718622510415,1.0,1.0
big,257,400,0.3552240136082559,0.6825877533134107,1.0,0.0
big,257,410,0.734016851193162,0.9954599032624298,1.0,1.0
big,257,420,0.5297947659119236,1.0147380310896423,1.0,1.0
big,257,440,0.7282985256445046,1.2696761930291816,1.0,0.0
big,257,450,0.913316803790162,1.30799122078027,1.0,0.0
big,257,460,0.3451341689692819,1.0476364694432585,1.0,0.0
big,257,480,0.3941154078585082,0.4539857118458506,1.0,0.0
big,257,490,0.4057913099042333,0.9386648964885548,1.0,0.0
big,257,500,0.3827337722607965,1.0152424934747852,1.0,0.0
big,257,510,0.4952210488394086,1.1273004868521066,1.0,0.0
big,257,520,0.5012346181316719,1.0822134855243464,1.0,0.0
big,257,530,0.6179768923471748,0.8302405410740327,1.0,0.0
big,257,540,0.0932685630246848,0.6307963519637816,1.0,0.0
big,257,550,0.220145991492553,1.0704509096845405,1.0,1.0
big,257,560,0.4990358865808622,0.9915277034531428,1.0,1.0
big,257,570,0.3493361430596531,0.6220814452939807,1.0,1.0
big,257,580,0.6406360305175474,0.3495912196660738,1.0,1.0
big,257,670,0.5967334628289169,0.4973331744243646,1.0,0.0
big,257,680,0.6236163043394992,1.0176164296478798,1.0,0.0
big,257,690,0.5405942785269047,1.2546248385206928,1.0,0.0
big,257,700,0.4528535340172546,1.0195900463613403,1.0,0.0
big,257,710,0.5261451026799492,1.0655335230318912,1.0,1.0
big,257,720,0.4438566427026193,0.8849444364697817,1.0,1.0
big,257,730,0.5489211304106403,0.7034811529010846,1.0,1.0
big,257,750,0.5687884216948605,0.5744943262951729,1.0,0.0
big,257,760,0.2999668655986462,0.7847645844650402,1.0,0.0
big,257,770,0.8463084495810705,1.511871644934928,1.0,0.0
big,257,780,0.736708295268753,1.446679311972099,1.0,0.0
big,257,790,0.8884463812586653,1.49745355356869,1.0,0.0
big,257,800,1.0982762101164911,1.132020052171847,1.0,0.0
big,257,810,0.962614452848626,1.2203184506390117,1.0,0.0
big,259,50,0.395098553692804,0.8095864562036383,1.0,1.0
big,259,60,0.5857188261614055,0.787577398238528,1.0,1.0
big,259,70,0.5395339000489808,0.7638654330235715,1.0,1.0
big,259,80,0.2189160388173228,0.7087124010901238,1.0,1.0
big,259,140,0.248301005587668,0.7756449705105413,1.0,0.0
big,259,150,0.3924237928851017,1.107847151502424,1.0,0.0
big,259,160,0.5377836232586074,1.2414480657808504,1.0,0.0
big,259,170,0.5663727907639514,1.1442989348856905,1.0,0.0
big,259,180,0.3909293190200346,0.8939976453479588,1.0,0.0
big,259,190,0.3160371139448691,1.1493142614536946,1.0,1.0
big,259,230,0.3643137439702483,0.8247527038791145,1.0,0.0
big,259,240,0.5130172875354039,0.548279971643591,1.0,0.0
big,259,250,0.4607413365319354,0.6011013677179331,1.0,0.0
big,259,280,0.6516714674265249,0.1616175833757904,1.0,1.0
big,259,300,0.4914291364257872,0.7050725683123222,1.0,0.0
big,259,310,0.2303447104419836,0.6105348263956262,1.0,0.0
big,259,320,0.3385541139851417,0.7332382876847132,1.0,0.0
big,259,330,0.6805693284572649,1.0253403682287865,1.0,0.0
big,259,340,0.5715422729345832,1.6479246327103354,1.0,0.0
big,259,350,0.5906930974910676,1.5875344152842663,1.0,1.0
big,259,360,0.4378719481946464,1.2984031198684525,1.0,1.0
big,259,370,0.1807392732130275,0.7846836471615002,1.0,0.0
big,259,380,0.287202799425086,0.7993886863878553,1.0,1.0
big,259,540,0.9081820300630088,0.6501078201764388,1.0,0.0
big,259,550,0.9353762144041308,0.6140404067300165,1.0,1.0
big,259,560,0.7714062112869807,0.6957124442417416,1.0,1.0
big,259,570,0.0460972782155906,0.5698305780986735,1.0,1.0
big,259,580,0.3921607298124502,0.8662920888338463,1.0,1.0
big,259,590,0.4563493505667935,0.833460559591908,1.0,0.0
big,259,600,0.6100353676524455,0.4462704461057644,1.0,0.0
big,259,610,0.5266096018823354,0.279624289061632,1.0,0.0
big,259,660,0.0193669618333072,0.1362219583400706,1.0,0.0
big,259,670,0.0189306268928111,0.172876556959698,1.0,0.0
big,259,690,0.5251380361968644,0.9723084212915238,1.0,0.0
big,259,700,0.4566433572702407,1.134795556256209,1.0,0.0
big,259,710,0.4266160193893177,1.0463540540405822,1.0,1.0
big,259,730,0.1229015428066225,0.4906659126166275,1.0,1.0
big,259,740,0.1381629385103532,0.8432235379158075,1.0,0.0
big,259,770,0.0945685138801439,0.4583536928796972,1.0,0.0
big,261,130,0.1668945927706331,0.5519750562891088,1.0,0.0
big,261,140,0.2951980801811267,1.1615822560080522,1.0,0.0
big,261,150,0.3078990461088944,1.1615822560080522,1.0,0.0
