Dataset,ID,Condition,Start,transition_entropy,stationary_entropy
big,61,E,490,0.24228794751685012,0.8931907650749046
big,61,E,500,0.6931471805599454,0.6115824277206983
big,61,E,510,0.4387144594307662,0.7248383737874087
big,61,E,520,0.6662217826706821,0.8945335624065851
big,61,E,530,0.24100077626522087,0.6829081047004805
big,61,E,540,0.5069417666823024,0.7937057156469149
big,61,E,550,0.2788997255299917,1.0376396213507724
big,61,E,560,0.4926254249464749,0.6395787417381715
big,61,E,570,0.7752059509191,0.9001459774028326
big,61,E,580,0.5607091705206375,1.0418581102906996
big,61,E,590,0.6606627262102445,1.0607628574593186
big,61,E,600,-0.0,0.6256326792982891
big,61,E,610,0.3741562332069675,0.9783302110020671
big,61,E,620,0.3595349249474336,0.9982557397763727
big,61,E,630,0.6079712913189667,0.8494905480133335
big,61,E,640,0.15929331881653586,0.5795000738746683
big,61,E,650,0.6791961250190223,0.09853342482855335
big,61,E,660,0.4635444521796139,0.464778295767701
big,61,E,670,0.4435583283050341,0.8451969330651795
big,61,E,680,0.7158801889926102,0.8416335398338536
big,61,E,690,-0.0,0.6634557355848296
big,61,E,700,0.6218353063295917,0.49334415985898117
big,61,E,710,0.38092272756503526,0.6288178420624995
big,61,E,720,0.33560419825337373,0.8527348235270364
big,61,E,730,0.43094883608111145,0.8666725464903915
big,61,E,740,-0.0,0.2775594778619735
big,61,E,750,-0.0,0.5407015817670918
big,61,E,760,0.0,0.0
big,61,E,770,0.31496520887863805,0.6859051077047013
big,61,E,780,0.4341750418917287,0.9766386461028638
big,61,E,790,0.46347097198820847,0.5015028702472635
big,61,E,800,0.6461195264638853,0.8759685559741038
big,61,E,810,0.6824732514775614,0.9216697292747025
big,62,H,0,0.618464764811733,1.0769388453892144
big,62,H,10,0.7072902222870308,0.7988817795989968
big,62,H,20,-0.0,-0.0
big,62,H,30,0.20344736801254917,0.9290963241521608
big,62,H,40,0.48390936330998097,0.8083412905200971
big,62,H,50,0.6489777332147701,0.8737116066371714
big,62,H,60,0.7620302440911715,0.9631153737046954
big,62,H,70,0.2315982430122209,1.095643336724327
big,62,H,80,0.30615905724493747,0.8185968035558921
big,62,H,90,0.47636810456075634,0.8971575731145431
big,62,H,100,0.6024750719756116,0.8876012168634786
big,62,H,110,0.6981237288378778,0.9231342096256875
big,62,H,120,0.5295656623775792,1.0110774573541477
big,62,H,130,0.21985165495231468,0.22593652525792107
big,62,H,140,0.048738210783424864,0.8331403844906773
big,62,H,150,0.0898748529572187,0.890603391693255
big,62,H,160,-0.0,0.12909382466099525
big,62,H,170,0.0,0.0
big,62,H,180,-0.0,0.6920202420482211
big,62,H,190,0.536455025259812,0.834459171237157
big,62,H,200,0.36523480814796716,0.9451424024873166
big,62,H,210,0.5094533890554934,1.064668718946817
big,62,H,220,0.29625489040400843,0.6907555599581112
big,62,H,230,-0.0,-0.0
big,62,H,240,0.44712007011387,1.0146615510543784
big,62,H,250,0.30843456962731897,0.9411863824363105
big,62,H,260,0.23855730143347875,0.970983146589391
big,62,H,270,0.08256874179841288,0.6840475137910143
big,62,H,280,-0.0,-0.0
big,62,H,290,-0.0,0.6889069259400837
big,62,H,300,-0.0,-0.0
big,62,H,310,0.6103204523515947,0.6165265905885886
big,62,H,320,-0.0,0.5162083733293147
big,62,H,330,0.13347509226061133,0.5949421071778206
big,62,H,340,0.5393457379592687,1.0036289309860449
big,62,H,350,0.3016489014519623,0.25900276852745163
big,62,H,360,-0.0,-0.0
big,62,H,370,0.46729924116548727,1.055017732841452
big,62,H,380,0.7750001078816069,1.090367555374063
big,62,H,390,0.6330660403617885,1.0003714794052003
big,62,H,400,0.42115759331716507,0.835754735722434
big,62,H,410,0.6610136407709118,1.0510453261754864
big,62,H,420,0.32449741913067437,1.0241423576659314
big,62,H,430,0.6425430458090005,0.8130205027867767
big,62,H,440,0.8779100587720651,0.636617278572932
big,62,H,450,0.5395436783774679,0.27437427365343525
big,62,H,460,0.8042487327967467,1.0981846617887299
big,62,H,470,0.49456998982185696,0.4321195206809577
big,62,H,480,0.32680502433345565,0.7469261838604113
big,62,H,490,-0.0,0.6816588346538539
big,62,H,500,-0.0,0.6903483491498139
big,62,H,510,-0.0,0.5235045446260705
big,62,H,520,-0.0,0.6317021170108966
big,62,H,530,0.40340420589042914,0.6796417983911148
big,62,H,540,0.4719551817953609,0.5987084031820444
big,62,H,550,0.6412798522666469,0.635321935013255
big,62,H,560,0.515606453438171,0.4861546681221275
big,62,H,570,0.3133758990623752,0.7246742747801342
big,62,H,580,0.5684237961913395,0.6839130463577527
big,62,H,590,-0.0,-0.0
big,62,H,600,0.0,0.0
big,62,H,610,0.5380145996901577,1.0345347344391316
big,62,H,620,-0.0,0.7928456961986711
big,62,H,630,-0.0,-0.0
big,62,H,640,0.03492989081184374,0.5090621900432499
big,62,H,650,-0.0,0.5169398841853146
big,62,H,660,-0.0,0.9288511432659473
big,62,H,670,-0.0,-0.0
big,62,H,680,0.5196736539596567,0.5626309134954015
big,62,H,690,-0.0,-0.0
big,62,H,700,0.24345786004230502,0.8045637436020525
big,62,H,710,0.598751552584809,0.8499725151383541
big,62,H,720,0.7894850550860485,0.44582413633576756
big,62,H,730,0.6496465356690688,0.9520467662278782
big,62,H,740,-0.0,-0.0
big,62,H,750,0.0,0.0
big,62,H,760,-0.0,-0.0
big,62,H,770,0.0,0.0
big,62,H,780,0.5177899457897229,0.5655929838702941
big,62,H,790,-0.0,-0.0
big,62,H,800,0.6510915801689818,1.0505774694064207
big,62,H,810,0.27393532914385016,1.0731392029431897
big,64,H,0,0.6717866101260905,0.24234758830179667
big,64,H,10,-0.0,-0.0
big,64,H,20,0.4077157296468301,0.6018582689168479
big,64,H,30,0.6188537114697455,0.27991833476044736
big,64,H,40,0.0,0.0
big,64,H,50,-0.0,-0.0
big,64,H,60,-0.0,0.6796727012098566
big,64,H,70,0.4578010706130331,0.8474828238288281
big,64,H,80,-0.0,0.3628084625741828
big,64,H,90,-0.0,0.08447974680942477
big,64,H,100,0.5314006250116101,0.21301297772126357
big,64,H,110,0.5262959065794032,0.9578813834977704
big,64,H,120,0.6575934553163629,0.6889743231433707
big,64,H,130,0.13217675248983754,0.5223922754541254
big,64,H,140,0.0,0.0
big,64,H,150,-0.0,-0.0
big,64,H,160,-0.0,-0.0
big,64,H,170,0.22841840642002686,0.6754441650070486
big,64,H,180,0.4527485103625549,1.0188736229736404
big,64,H,190,0.36971443253086705,0.5742727615889371
big,64,H,200,-0.0,-0.0
big,64,H,210,0.5689430041501852,0.8282374254879545
big,64,H,220,0.39183264661159367,0.6661811635712966
big,64,H,230,-0.0,-0.0
big,64,H,240,-0.0,-0.0
big,64,H,250,0.49652101523151276,0.5753869823573667
big,64,H,260,0.4224989987540479,1.0387513827337056
big,64,H,270,0.6761046938697872,0.8229370657878237
big,64,H,280,0.592260243878868,1.026081481529199
big,64,H,290,-0.0,-0.0
big,64,H,300,0.8405807353652753,0.8451316673314498
big,64,H,310,0.7452886051840818,1.0592679662544398
big,64,H,320,0.5674113986627424,0.5215835938607121
big,64,H,330,0.37645759371729715,1.0350433177240248
big,64,H,340,0.888789583487318,0.5744148212780329
big,64,H,350,0.11760699019269966,0.4785458714799742
big,64,H,360,-0.0,-0.0
big,64,H,370,-0.0,-0.0
big,64,H,380,-0.0,-0.0
big,64,H,390,-0.0,-0.0
big,64,H,400,0.0,0.0
big,64,H,410,-0.0,-0.0
big,64,H,420,0.8480213377404923,0.8260543690289386
big,64,H,430,0.5614306857334292,0.9648142029666258
big,64,H,440,0.0,0.0
big,64,H,450,0.0,0.0
big,64,H,460,-0.0,-0.0
big,64,H,470,-0.0,0.639046296611693
big,64,H,480,-0.0,0.30270098998413764
big,64,H,490,0.2782234092485703,0.880529058925879
big,64,H,500,0.3827839787087774,1.0123098189308621
big,64,H,510,0.5301295443272601,0.4150716558932907
big,64,H,520,0.0,0.0
big,64,H,530,0.3754683281543256,0.7926634990265716
big,64,H,540,0.5842635216859424,0.926925700830765
big,64,H,550,0.5993007313599473,0.9516701410935682
big,64,H,560,0.9074945882575471,0.7560460203388212
big,64,H,570,0.23929297209280112,0.10955153188288896
big,64,H,580,0.4498082767463579,0.8772070329252475
big,64,H,590,0.0,0.0
big,64,H,600,-0.0,0.6723184503105244
big,64,H,610,-0.0,0.7597353489859087
big,64,H,620,0.7303581622211465,0.6645777474958378
big,64,H,630,0.44035763438475534,0.25685632592487007
big,64,H,640,-0.0,0.6799951027960522
big,64,H,650,0.46646723497074566,0.8417227246099632
big,64,H,660,0.9005830034305642,0.6056728171583883
big,64,H,670,0.7396757336729984,0.9467549270816561
big,64,H,680,0.5942134276232869,0.8002846001954025
big,64,H,690,0.4542362306876108,0.644088200390105
big,64,H,700,0.4073048409269275,0.65347622920312
big,64,H,710,0.6086510815181202,1.0415279814972724
big,64,H,720,-0.0,-0.0
big,64,H,730,0.198815116323458,0.9365118386020127
big,64,H,740,-0.0,-0.0
big,64,H,750,0.0,0.0
big,64,H,760,0.0,0.0
big,64,H,770,0.0,0.0
big,64,H,780,0.0,0.0
big,64,H,790,0.5362149660180431,0.4356279787871275
big,64,H,800,0.0,0.0
big,64,H,810,-0.0,0.48638832279591937
big,65,E,0,-0.0,0.1841427382356747
big,65,E,10,0.572457797396434,0.3264786161997366
big,65,E,20,0.30232491104882775,0.6930903139249622
big,65,E,30,0.1744006680196744,0.5640937148139213
big,65,E,40,0.0,0.0
big,65,E,50,0.0,0.0
big,65,E,60,-0.0,0.5741874296196072
big,65,E,70,0.3837373418561229,0.6873867688997353
big,65,E,80,0.5680396760078497,1.0554690034716374
big,65,E,90,0.37679279922446934,1.0011355318190793
big,65,E,100,0.24239523407997932,1.0311059044332747
big,65,E,110,0.0,0.0
big,65,E,120,0.0,0.0
big,65,E,130,0.0,0.0
big,65,E,140,0.3236680076587321,0.708428963598591
big,65,E,150,0.0,0.0
big,65,E,160,0.0,0.0
big,65,E,170,0.0,0.0
big,65,E,180,-0.0,-0.0
big,65,E,190,-0.0,0.26675815877000864
big,65,E,200,0.0,0.0
big,65,E,210,0.6101784452272265,0.8365133184845447
big,65,E,220,-0.0,0.5260833581586444
big,65,E,230,-0.0,0.7893258182032377
big,65,E,240,0.22576195783393138,1.0858427942082207
big,65,E,250,0.0,0.0
big,65,E,260,0.0,0.0
big,65,E,270,0.0,0.0
big,65,E,280,0.0,0.0
big,65,E,290,0.0,0.0
big,65,E,300,0.0,0.0
big,65,E,310,-0.0,0.5853063294519489
big,65,E,320,0.2430343312480626,0.9270356100480477
big,65,E,330,0.43717877039463693,0.8385173576433324
big,65,E,340,-0.0,0.5850035287893423
big,65,E,350,0.0,0.0
big,65,E,360,0.3239709648269307,0.6910190163724763
big,65,E,370,-0.0,0.6778836738987022
big,65,E,380,0.12953551429229024,0.734760934540495
big,65,E,390,0.2247477221815078,1.0504733992970925
big,65,E,400,0.0,0.0
big,65,E,410,0.0,0.0
big,65,E,420,0.0,0.0
big,65,E,430,0.0,0.0
big,65,E,440,-0.0,0.6719998056881584
big,65,E,450,0.4982777046963728,1.0064542083202948
big,65,E,460,-0.0,-0.0
big,65,E,470,-0.0,0.2876028852620196
big,65,E,480,0.5284651773781365,0.5731538654244863
big,65,E,490,-0.0,0.8710163134869757
big,65,E,500,-0.0,0.6555834986398346
big,65,E,510,-0.0,-0.0
big,65,E,520,-0.0,0.6894318720907948
big,65,E,530,0.5745934017632943,0.5504699664896735
big,65,E,540,-0.0,0.5670084120333154
big,65,E,550,-0.0,0.23495466973209123
big,65,E,560,-0.0,0.5907544831605618
big,65,E,570,-0.0,0.6042642237106468
big,65,E,580,0.08134433436218834,0.36515719918291256
big,65,E,590,0.2222101909902393,0.7376392813259061
big,65,E,600,0.0,0.0
big,65,E,610,0.0,0.0
big,65,E,620,-0.0,0.0968696045962539
big,65,E,630,0.0,0.0
big,65,E,640,-0.0,0.6125259782960228
big,65,E,650,0.5221470666668729,1.0226183907327517
big,65,E,660,-0.0,0.30378665599543425
big,65,E,670,0.0,0.0
big,65,E,680,-0.0,0.6852255478475124
big,65,E,690,-0.0,0.4975971755269857
big,65,E,700,-0.0,0.6300145460373947
big,65,E,710,0.0,0.0
big,65,E,720,-0.0,0.5734154703615716
big,65,E,730,-0.0,-0.0
big,65,E,740,0.4537812690909305,0.8835990983990696
big,65,E,750,0.8232676556860056,0.6909803169462596
big,65,E,760,-0.0,0.6926003086562285
big,65,E,770,0.3285986196885745,0.691801598084615
big,65,E,780,0.4316274726484706,0.542204647966543
big,65,E,790,-0.0,-0.0
big,65,E,800,-0.0,-0.0
big,65,E,810,-0.0,-0.0
big,66,H,0,0.013908613685988752,0.6373558029415218
big,66,H,10,0.508738778910132,1.0755511155243762
big,66,H,20,0.3487718108277746,0.6929175155393242
big,66,H,30,0.4794543588632275,1.0717884040981465
big,66,H,40,-0.0,0.2406174684194719
big,66,H,50,-0.0,0.33282433846898385
big,66,H,60,0.5546648347691292,1.015594548302222
big,66,H,70,0.19761544527292257,0.9893584669145863
big,66,H,80,-0.0,0.6922922543613721
big,66,H,90,0.3143378713700792,1.0851318896587783
big,66,H,100,0.2599645359135589,1.034461742055035
big,66,H,110,0.6415469095939504,0.264984014742587
big,66,H,120,0.5486517831007501,0.4013836570647039
big,66,H,130,-0.0,-0.0
big,66,H,140,0.6341403379457298,1.0689572519252373
big,66,H,150,0.5335035785093407,0.6948614273126454
big,66,H,160,-0.0,0.6335720024396743
big,66,H,170,-0.0,-0.0
big,66,H,180,0.39141394546743863,0.18535792004122637
big,66,H,190,0.5043134313593334,1.013537561421703
big,66,H,200,0.538622095990086,1.0522172891846011
big,66,H,210,0.3109048874103315,0.8016628193359531
big,66,H,220,0.0,0.0
big,66,H,230,-0.0,-0.0
big,66,H,240,0.3504279824415665,1.0220323083703873
big,66,H,250,0.24165442705987694,0.43552953871053
big,66,H,260,0.13013979104152817,1.0404470666890218
big,66,H,270,0.0,0.0
big,66,H,280,0.0,0.0
big,66,H,290,-0.0,0.2054444495082116
big,66,H,300,-0.0,0.42932302193058247
big,66,H,310,-0.0,0.5249868304912771
big,66,H,320,0.2430789127389462,0.6649821878185281
big,66,H,330,0.3079503877584696,0.5613602549262504
