Dataset,ID,Condition,Start,transition_entropy,stationary_entropy
big,127,N,710,0.7265628744781232,1.9103472896100453
big,127,N,720,0.8225209734489141,1.4858058289128515
big,127,N,730,0.7991883537052789,1.3711093646203982
big,127,N,740,-0.0,1.0788988245238782
big,127,N,750,-0.0,0.4995699378819721
big,127,N,760,0.16174138175028607,0.8613651210925839
big,127,N,770,0.4772963439309596,0.9088756233932969
big,127,N,780,0.5308628166870921,0.8791173744854142
big,127,N,790,0.6496364733211316,0.8778351911461189
big,127,N,800,0.48543765879799383,0.548947516792292
big,127,N,810,0.04030537174151488,0.3131149230681245
big,127,N,820,-0.0,0.1924294305356625
big,127,N,830,-0.0,-0.0
big,127,N,840,-0.0,-0.0
big,128,O,0,0.9097152498826409,1.2975903003927993
big,128,O,10,0.5379788983613041,2.0434145525223792
big,128,O,20,0.6955372538436042,1.7404547376432997
big,128,O,30,0.6236232899974233,1.4809374954363401
big,128,O,40,0.5869805838378316,1.1693669332787744
big,128,O,50,0.6028545696094454,1.1519180979435675
big,128,O,60,0.7311035874918608,1.059090023403921
big,128,O,70,0.6245046029837543,0.8252322282534104
big,128,O,80,0.7912693195485377,0.7611465222506825
big,128,O,90,0.8780566985994349,1.2634104302112943
big,128,O,100,0.9938286555420179,1.4495878814055485
big,128,O,110,0.951962968446769,1.4261966030881297
big,128,O,120,0.92476475353313,0.883025371783587
big,128,O,130,0.5372460489215529,1.1262418595254695
big,128,O,140,0.6087508416742419,1.3081928144884805
big,128,O,150,0.42914552633485226,1.3089075853994496
big,128,O,160,0.5301394849837355,1.103301415815521
big,128,O,170,0.4570857118229478,0.6518936543406473
big,128,O,180,0.6040449253349239,0.23583103119336296
big,128,O,190,0.5628840612614653,1.6266658266104532
big,128,O,200,0.9358307840698199,1.493122900322939
big,128,O,210,0.8016010752469724,1.480749180152399
big,128,O,220,0.6841515565295917,1.310716082681554
big,128,O,230,0.6209185969451292,1.2366493260916016
big,128,O,240,0.3581320486576464,0.7779660561322805
big,128,O,250,0.33060678530771365,0.7846721973564177
big,128,O,260,0.6019059808852882,1.1813401658903895
big,128,O,270,0.5823747130351375,1.146197509968784
big,128,O,280,0.9680375784380029,1.2792188420584338
big,128,O,290,1.0858672251473636,1.188656408310548
big,128,O,300,0.6856885004121633,1.2257930057104498
big,128,O,310,0.2897569077566714,1.181627823922432
big,128,O,320,0.4269552807073025,1.2040518186910811
big,128,O,330,0.6945698979091652,1.2916845921651698
big,128,O,340,0.7847871732708748,1.3644604173961359
big,128,O,350,0.5659624517716545,1.0485452033964588
big,128,O,360,0.8386298141503681,0.9453796222234703
big,128,O,370,0.6631936067548772,0.4949821487684978
big,128,O,380,-0.0,0.5391457587063739
big,128,O,390,0.4565749794661096,0.9480064645032432
big,128,O,400,0.5633044993954162,1.0762254907316688
big,128,O,410,0.7547198791237382,1.1627870899743997
big,128,O,420,0.6620558418152279,1.0290706509945997
big,128,O,430,0.6398906005641032,0.8353728052728344
big,128,O,440,0.7059867656843686,1.0382052763528302
big,128,O,450,0.5792541252900686,1.012370060375042
big,128,O,460,0.2489350320036133,1.0293973277732376
big,128,O,470,-0.0,0.6460697634598802
big,128,O,480,0.33367527151020937,1.3033874866152035
big,128,O,490,0.48457031414026164,1.1974228982017467
big,128,O,500,0.36654112583912063,0.8590701666077457
big,128,O,510,0.4706600970229877,1.3163526048277554
big,128,O,520,0.477555221166178,1.3160691195777172
big,128,O,530,0.7778886225212174,1.1220653502014952
big,128,O,540,0.783194934407641,1.3995043362647317
big,128,O,550,0.8044899039849722,1.6656406059618218
big,128,O,560,0.6037180877268266,1.5910130759784729
big,128,O,570,0.9022902646126101,1.226841809233561
big,128,O,580,0.9325235779103251,1.1908412092095626
big,128,O,590,0.6484546241407155,1.2572875245591038
big,128,O,600,0.26097448573557425,1.178351210413739
big,128,O,610,0.5624619914514452,1.3310020784002268
big,128,O,620,0.1579294263861483,1.161887883022389
big,128,O,630,0.13724612903872704,0.8767130341286781
big,128,O,640,0.5037041901076439,0.6203200587555278
big,128,O,650,-0.0,0.6926548134719482
big,128,O,660,0.8069110788933862,0.7762333013023568
big,128,O,670,0.4847371437391954,1.063913537584523
big,128,O,680,0.6077806545076296,1.0500538169816847
big,128,O,690,0.687852456829525,1.0711565492608077
big,128,O,700,0.3472350264924391,0.920220336067625
big,128,O,710,0.2530636479714115,1.0882893030491794
big,128,O,720,0.30768497024100827,1.0421650582730053
big,128,O,730,0.6849589034269989,1.079281324969565
big,128,O,740,0.7147918674115178,0.7717504565538181
big,128,O,750,0.656635099472733,0.7619710509149519
big,128,O,760,0.11710260914994738,1.0695454085641771
big,128,O,770,0.7452462826898478,1.437782192727661
big,128,O,780,0.7531690514694764,1.4429019791082147
big,128,O,790,0.7462311608363907,1.5164127602182689
big,128,O,800,0.6762520779663088,1.069276537116196
big,128,O,810,0.7460971051772383,1.2842498077692048
big,128,O,820,0.7729600052192922,1.108419613090034
big,128,O,830,0.6961489255392841,1.027857825618763
big,128,O,840,0.4002145165660781,0.9434730645902807
big,129,P,0,-0.0,0.5878001850229977
big,129,P,10,0.33932309675947125,0.6929283308905283
big,129,P,20,0.33932309675947125,0.6929283308905283
big,129,P,30,0.4549696860837925,0.8803807713755343
big,129,P,40,0.37285907938805374,1.0402724139608708
big,129,P,50,0.8906589773553865,1.4613768289393017
big,129,P,60,0.6746460463878912,1.60901754678088
big,129,P,70,0.5975577689351427,1.4198252005254508
big,129,P,80,0.20518609987803985,1.0934484633711334
big,129,P,90,0.48365660276360806,0.48644484887315986
big,129,P,100,0.40151303614546385,0.8635262104784953
big,129,P,110,0.47279834046850033,0.9737550921160081
big,129,P,120,0.41784896341817873,0.915947907510036
big,129,P,130,0.5621874109163362,0.9887050376664129
big,129,P,140,0.3997841312599879,0.8608767141563252
big,129,P,150,0.3394748459158724,0.8817761332716633
big,129,P,160,-0.0,0.6900614778343239
big,129,P,170,-0.0,0.6765093411984741
big,129,P,180,,
big,129,P,190,,
big,129,P,200,,
big,129,P,210,-0.0,0.6621593041760067
big,129,P,220,0.43985488908038417,1.0555933198842642
big,129,P,230,0.43985488908038417,1.0555933198842642
big,129,P,240,-0.0,0.33808014756237503
big,129,P,250,,
big,129,P,260,-0.0,0.21306043507695166
big,129,P,270,0.5814187495904523,0.4416380010054061
big,129,P,280,0.6744205025110457,0.518223502776313
big,129,P,290,0.35489968253893095,0.9509301720855904
big,129,P,300,-0.0,0.4626924226878272
big,129,P,310,-0.0,0.9894440983794623
big,129,P,320,0.38588506662203614,1.1410887627262176
big,129,P,330,0.38588506662203614,1.1410887627262176
big,129,P,340,-0.0,0.6714833960589708
big,129,P,350,,
big,129,P,360,,
big,129,P,370,,
big,129,P,380,-0.0,0.6734942669197419
big,129,P,390,0.4607020535443876,0.8686968763332348
big,129,P,400,0.3443578102098685,0.8488076842734346
big,129,P,410,-0.0,0.6535610084667955
big,129,P,420,0.5176911335220653,0.7123917219386576
big,129,P,430,0.40292037724517116,0.8055230597168399
big,129,P,440,0.4031251577492789,0.6243315735233996
big,129,P,450,0.4430049702292294,0.5972930774394435
big,129,P,460,0.5839532017196853,0.3422141803491478
big,129,P,470,-0.0,0.3304680797652691
big,129,P,480,-0.0,0.6440413815323741
big,129,P,490,-0.0,0.6896158012579248
big,129,P,500,-0.0,0.6539567954476134
big,129,P,510,0.3522802579007246,1.0336190325522523
big,129,P,520,0.5697145249135249,0.37322820363913
big,129,P,530,0.5625215361203003,0.40081947885702496
big,129,P,540,0.6596876337120102,0.22127258950457895
big,129,P,550,-0.0,0.556237309451039
big,129,P,560,0.3029698237163754,1.0483611008634675
big,129,P,570,0.3886496172149115,1.0648709026424719
big,129,P,580,0.7126641233572798,0.8334564304067786
big,129,P,590,0.14725390232544544,0.8877478156819079
big,129,P,600,0.10172087733957463,0.8036913686767992
big,129,P,610,0.10116202094651194,1.002209564835357
big,129,P,620,0.593776119717688,0.49557815676176387
big,129,P,630,0.593776119717688,0.49557815676176387
big,129,P,640,0.5674509727294224,0.5303132194247102
big,129,P,650,0.5483373237642741,1.081335523579706
big,129,P,660,0.6004348501900206,1.0592456369940049
big,129,P,670,0.038319780529964695,1.4868072671344854
big,129,P,680,-0.0,0.6077702008920575
big,129,P,690,-0.0,0.5576757176237312
big,129,P,700,0.547261259087424,0.5576757176237312
big,129,P,710,0.5462042594826488,0.48492004912471687
big,129,P,720,-0.0,0.4971134774931122
big,129,P,730,-0.0,0.4971134774931122
big,129,P,740,,
big,129,P,750,,
big,129,P,760,-0.0,0.6931180444457292
big,129,P,770,-0.0,1.100314950060205
big,129,P,780,-0.0,1.100314950060205
big,129,P,790,0.25900872798326663,1.2326713811538235
big,129,P,800,0.35635590896199143,0.8367912865406482
big,129,P,810,0.43713961031994747,0.8818773876779613
big,129,P,820,0.6358243902391247,0.37522218818662156
big,129,P,830,-0.0,0.7685954002093989
big,129,P,840,,
big,130,M,0,0.24016412364207598,1.088319649604071
big,130,M,10,0.4249775449091904,1.3595340182954336
big,130,M,20,0.3796273070603585,1.2922941732520232
big,130,M,30,0.21847464611001213,1.0523076724860339
big,130,M,40,-0.0,0.6581043738390746
big,130,M,50,0.1779979155528585,0.6434202572281202
big,130,M,60,0.29115724604936855,0.7917678960175032
big,130,M,70,0.6178277645591785,1.1063573677794762
big,130,M,80,0.40465096049788685,1.1332426817904233
big,130,M,90,0.4774708249649333,1.1060876770198933
big,130,M,100,0.2310401023488109,1.0248784920682605
big,130,M,110,0.27386251894269115,1.0717480123984868
big,130,M,120,0.12482597436235932,0.7903499857072719
big,130,M,130,-0.0,0.5414956534518971
big,130,M,140,0.1255235752270847,0.6586160750165475
big,130,M,150,0.22322383602001195,1.3968992460513046
big,130,M,160,0.31794322422607657,1.7024273837591617
big,130,M,170,0.17103631728103838,1.9943560064829158
big,130,M,180,0.25894173965563394,0.984912111470092
big,130,M,190,0.7666808807371572,0.5123141273365329
big,130,M,200,1.0147767494826818,0.5123141273365329
big,130,M,210,0.9745236018345885,0.44055077020674316
big,130,M,220,0.6087679657009719,0.7046408526785939
big,130,M,230,0.21460092674983228,0.5293600081300001
big,130,M,240,-0.0,0.4850019986060524
big,130,M,250,-0.0,0.4817404591988557
big,130,M,260,-0.0,0.6474419560765863
big,130,M,270,-0.0,0.6499121459149598
big,130,M,280,0.20184428499787843,0.6788329291666053
big,130,M,290,0.9259540228937535,1.0052593584892964
big,130,M,300,0.8810307409031501,1.1891833734034012
big,130,M,310,0.7047399568784322,1.2193231902015764
big,130,M,320,0.17801658516351423,0.839593353293351
big,130,M,330,0.5119118434950549,1.3694439731878023
big,130,M,340,0.6357242119225097,2.184215369193187
big,130,M,350,0.6877612757636946,1.9214871300580716
big,130,M,360,0.4922114162532881,1.329277813984103
big,130,M,370,0.11190672758943071,0.7513369785971329
big,130,M,380,0.14683100631868454,0.6650202677913493
big,130,M,390,-0.0,0.8117272098046912
big,130,M,400,-0.0,0.9126098211474707
big,130,M,410,-0.0,1.473436824365451
big,130,M,420,0.6195740096093421,1.1167541869115665
big,130,M,430,0.5297184788826185,0.8215859118062185
big,130,M,440,0.3500451646899987,0.7170130621250024
big,130,M,450,-0.0,0.31671480064416074
big,130,M,460,-0.0,0.6859422312320183
big,130,M,470,-0.0,0.5121923644713281
big,130,M,480,-0.0,0.5121923644713281
big,130,M,490,-0.0,0.4157680493360395
big,130,M,500,-0.0,0.4254671113289049
big,130,M,510,-0.0,0.4350895378227162
big,130,M,520,-0.0,0.36295042317763426
big,130,M,530,-0.0,0.5239374903882134
big,130,M,540,,
big,130,M,550,-0.0,0.6695380086432711
big,130,M,560,0.6366110556327822,1.4153019208946338
big,130,M,570,0.5109868551597517,1.2869567326060518
big,130,M,580,0.5990096752710065,1.3989016617633072
big,130,M,590,-0.0,0.6916015080678959
big,130,M,600,-0.0,-0.0
big,130,M,610,,
big,130,M,620,,
big,130,M,630,0.6247564387503565,0.3765230083786701
big,130,M,640,0.5497629786150376,0.49244117088832506
big,130,M,650,0.039870344244627126,0.6245784415238366
big,130,M,660,-0.0,1.2512876205375778
big,130,M,670,-0.0,0.9397736152670174
big,130,M,680,-0.0,-0.0
big,130,M,690,-0.0,0.5743865897798
big,130,M,700,-0.0,0.5743865897798
big,130,M,710,-0.0,0.5743865897798
big,130,M,720,,
big,130,M,730,,
big,130,M,740,,
big,130,M,750,-0.0,0.43599402952554256
big,130,M,760,0.18516915044038088,0.9249499990219198
big,130,M,770,0.2987336697532407,0.9539236103460306
big,130,M,780,0.42213816472536836,1.0631244292137034
big,130,M,790,0.8295384355679212,1.2276614925327807
big,130,M,800,0.8038354053795181,1.7336350334698094
big,130,M,810,0.8599089013300951,2.071121440817707
big,130,M,820,0.616972995199305,1.7268311399737921
big,130,M,830,0.5369231158621118,1.0457435144613498
big,130,M,840,0.4337624569285076,0.7528150971589891
big,133,B,0,0.638095978531267,1.327806737709966
big,133,B,10,0.4363477819471207,1.1396369062476932
big,133,B,20,0.18772495660899136,0.973450216180795
big,133,B,30,0.2975826966185757,0.9532825070467208
big,133,B,40,0.3519335667923562,0.8869068402259446
big,133,B,50,0.6932745585141177,1.0268572856534086
big,133,B,60,0.6515697896578663,0.8574944593898364
big,133,B,70,0.745369140558942,1.1787272037959475
big,133,B,80,0.35069408864559803,0.9821039939096876
big,133,B,90,0.4185762025668099,1.2043114111920816
big,133,B,100,0.47110243639826055,1.511733571426285
big,133,B,110,0.4500712311894296,1.498307237185104
big,133,B,120,0.24830511483383866,1.2507204016037825
big,133,B,130,0.06848760378709119,0.6613177548773542
big,133,B,140,0.06617388543440036,0.5566809774892932
big,133,B,150,-0.0,0.5750426242385178
big,133,B,160,-0.0,0.5741897485407854
big,133,B,170,0.13069353564192812,0.8345564623942983
big,133,B,180,0.13154159531680643,0.8630082984919569
big,133,B,190,0.34953929769170866,0.9592338265683544
big,133,B,200,0.40525915318123973,0.9444264670150433
big,133,B,210,0.34460637482999124,0.8814005612072651
big,133,B,220,0.1944495463717362,0.813839192648133
big,133,B,230,0.11084225041645515,0.7639638435984157
big,133,B,240,-0.0,0.6924443584023463
big,133,B,250,-0.0,0.6806635890612536
big,133,B,260,0.2765295364818794,0.8427619751860469
big,133,B,270,0.2934984695167614,1.1666832735385537
big,133,B,280,0.3086721162233975,1.271696930687186
big,133,B,290,0.1269890235964542,1.1685285404907748
big,133,B,300,0.08297566546197696,0.6917516996535773
big,133,B,310,0.05286987503794898,0.6311653235280859
big,133,B,320,0.049422909714282086,0.6204935412413737
big,133,B,330,0.14325862387028107,0.802603669361511
big,133,B,340,0.16902910783328032,0.8192674021519901
big,133,B,350,0.19265245130981212,0.8108950013765889
big,133,B,360,-0.0,0.6794617305395646
big,133,B,370,-0.0,0.6571678659627311
big,133,B,380,-0.0,0.6900047972062701
big,133,B,390,-0.0,0.6480238588959633
big,133,B,400,0.17055310759448322,0.8310979745198488
big,133,B,410,0.22074406186132484,0.7810745923474778
big,133,B,420,0.26967267648746873,0.7581994577346591
big,133,B,430,0.0855208439088911,0.6092907186276754
big,133,B,440,0.10826333177993269,0.6627968899270398
big,133,B,450,-0.0,0.5843975309049189
big,133,B,460,-0.0,0.6929788351143505
big,133,B,470,-0.0,0.30900850635216376
big,133,B,480,-0.0,0.5353091913327447
big,133,B,490,-0.0,0.5483520691740653
big,133,B,500,-0.0,0.6918584909971798
big,133,B,510,0.19788218377336278,0.741116984312024
big,133,B,520,0.160609643340317,0.7648853953277535
big,133,B,530,0.41539395277113667,0.7412397650804419
big,133,B,540,0.38521090063914465,0.9514782624175321
big,133,B,550,0.5424386498151655,1.0753727738476522
big,133,B,560,0.43257926950683423,1.1084391750780525
big,133,B,570,0.3940756301084023,0.9135421826046642
big,133,B,580,0.26730813312699414,0.8326291322934856
big,133,B,590,0.6245700768067087,1.0220055435008844
big,133,B,600,0.6584822812812433,1.089439562645387
big,133,B,610,0.6587504997976049,0.6444957820681644
big,133,B,620,0.6492626695235488,0.460169866062857
big,133,B,630,0.5048381928227187,0.432812648315468
big,133,B,640,-0.0,0.38875781131098186
big,133,B,650,-0.0,0.36863917344685904
big,133,B,660,-0.0,0.318228973297227
big,133,B,670,0.49382403324845414,0.6086979137696255
big,133,B,680,0.40087403028089286,0.7578743925542903
big,133,B,690,0.4261003256702464,0.8611122020000639
big,133,B,700,0.5202399510940721,0.9004736941399942
big,133,B,710,0.4633465290857021,0.8595323758485334
big,133,B,720,0.4218273902637321,0.9111665894438972
big,133,B,730,0.43158048765204,0.9420579001843294
big,133,B,740,0.3086953043931953,0.8772220304006546
big,133,B,750,0.41515940218972547,0.8609566190845157
big,133,B,760,0.16100880522175992,0.7355394047039201
big,133,B,770,0.2555126060444361,1.0365652605779818
big,133,B,780,0.40239314837206275,1.3969064892108796
big,133,B,790,0.43088045880047277,1.338258205102627
big,133,B,800,0.04866204546436211,0.9500523975562178
big,133,B,810,-0.0,0.7763541218090062
big,133,B,820,-0.0,0.8594105098130156
big,133,B,830,-0.0,1.2813317859634699
big,133,B,840,-0.0,0.9085693700443305
big,135,D,0,0.6742300606835405,1.4264808956987634
big,135,D,10,0.7740240874982838,1.5371090234692013
big,135,D,20,0.6718152509180544,1.453222654276806
big,135,D,30,0.6535890267396725,1.220741938943846
big,135,D,40,0.5956896554450646,1.1364712265753878
big,135,D,50,0.556490881893196,1.1148519756802346
big,135,D,60,0.4460381592609872,1.0462229628965343
big,135,D,70,0.39336762290861177,1.0376831022616873
big,135,D,80,0.36564862265587317,1.0502346208449305
big,135,D,90,0.5209455242312581,1.0590978455540907
big,135,D,100,0.564979237894508,0.9968376359160471
big,135,D,110,0.742933658241624,1.2414358415770737
big,135,D,120,0.7491034294430394,1.2861438299206354
big,135,D,130,0.5820349726014001,1.688505140151745
big,135,D,140,0.6972786859602885,1.7213684646555532
big,135,D,150,0.5274589286228941,1.5332644045164345
big,135,D,160,0.3084784496282976,1.251949745669018
big,135,D,170,0.1341217828715931,0.9717219230195011
big,135,D,180,0.2727904755063598,0.9505331378227933
big,135,D,190,0.38311817077213406,0.9628738340961249
big,135,D,200,0.38196695174017326,0.891887267981344
big,135,D,210,0.3859450660244843,0.7550823696485853
big,135,D,220,0.41231751877864703,0.7612973737012343
big,135,D,230,0.5042879299436305,1.08402584220156
big,135,D,240,0.4711039961579963,1.1050415771392532
big,135,D,250,0.4793943237875068,1.0750578552839278
big,135,D,260,0.46188209505993416,1.0455582727792092
big,135,D,270,0.526550075710954,0.9981773151503343
big,135,D,280,0.6063446210684532,1.1853552159431135
big,135,D,290,0.3752604838055284,1.010906502898619
big,135,D,300,0.3248924724634129,0.994040173918385
big,135,D,310,0.275285799979919,0.902734955351161
big,135,D,320,0.3152982503804639,0.9635134991501557
big,135,D,330,0.38552415849788413,1.135113177647071
big,135,D,340,0.5627751322354823,1.6290222806223023
big,135,D,350,0.4323969971324696,1.4239734704266054
big,135,D,360,0.2932349655386516,1.2218161460420007
big,135,D,370,0.17448812399774877,0.7964721108683224
big,135,D,380,0.4110127196643314,1.189497092306042
big,135,D,390,0.7314450299613171,1.5551037248750954
big,135,D,400,0.918999316809585,1.3822317734283636
big,135,D,410,0.6125809065750646,1.0824967872673026
big,135,D,420,0.4292619401633869,0.9640625203388873
big,135,D,430,0.2241582641576047,0.8432842562267902
big,135,D,440,0.3646842911072318,1.154169251419029
big,135,D,450,0.15238654686038872,0.8565829974335313
big,135,D,460,0.06125422890535906,0.5523354338231206
big,135,D,470,-0.0,0.24014865942658709
big,135,D,480,-0.0,0.5441799846899175
big,135,D,490,-0.0,0.6079311233098674
big,135,D,500,-0.0,0.6779110152433716
big,135,D,510,-0.0,0.6058535999189644
big,135,D,520,0.148802009530624,0.737541226290874
big,135,D,530,0.17950940852783054,0.7328613269565283
big,135,D,540,0.2305184753436534,0.7917019044005404
big,135,D,550,0.3014010629639188,0.9815093373465846
big,135,D,560,0.5478083589626265,1.0442470139499187
big,135,D,570,0.6066675276616214,1.0251682653954022
big,135,D,580,0.5148577657626732,0.8657116743144667
big,135,D,590,0.3202045745809884,0.8122366790501361
big,135,D,600,0.25584922183824593,0.9863357428274518
big,135,D,610,0.43930554958108703,1.3606818694552412
