index,Dataset,ID,Condition,Start,transition_entropy,stationary_entropy,event_agg,Condition_hand,NA
13593,big,277,A,600,0.0,0.1478545525361071,0.0,20,False
13594,big,277,A,610,0.0,0.2953487523687645,0.0,20,False
13595,big,277,A,620,0.0,0.4524339106430809,0.0,20,False
13596,big,277,A,630,0.0,0.5156224498245905,0.0,20,False
13597,big,277,A,640,0.0,0.5357038815552287,0.0,20,False
13598,big,277,A,650,0.0,0.5623055155816102,0.0,20,False
13599,big,277,A,660,0.0,0.5369646999880968,0.0,20,False
13600,big,277,A,670,0.0,0.5086599213293914,0.0,20,False
13601,big,277,A,680,0.0,0.4002905994072652,0.0,20,False
13602,big,277,A,690,0.0,0.5913672290192161,0.0,20,False
13603,big,277,A,700,0.0,0.6063649811225301,0.0,20,False
13604,big,277,A,710,0.536093704134733,0.6900817913997029,1.0,20,False
13605,big,277,A,720,0.4781803572108197,0.8170122510024128,1.0,20,False
13606,big,277,A,730,0.451719675349611,0.8878138931841661,1.0,20,False
13607,big,277,A,740,0.0,0.6853786055769115,0.0,20,False
13608,big,277,A,750,0.0,0.6870652486391667,0.0,20,False
13609,big,277,A,760,0.0,0.6406246854463948,0.0,20,False
13610,big,277,A,770,0.3285792356609705,1.0186884869956798,0.0,20,False
13611,big,277,A,780,0.3642248132984823,0.9929257998115788,0.0,20,False
13612,big,277,A,790,0.4714874682602656,0.8383612039471728,0.0,20,False
13613,big,277,A,800,0.0,0.551380114500058,0.0,20,False
13614,big,277,A,810,0.0,0.4696427969248234,0.0,20,False
13620,big,278,K,50,0.5424994719447562,1.0165906736072257,1.0,65,False
13621,big,278,K,60,0.4238955514502094,0.6688470352427589,1.0,65,False
13622,big,278,K,70,0.349590751318018,0.6916791350460544,1.0,65,False
13623,big,278,K,80,0.6169051453938335,0.7127111660583672,1.0,65,False
13624,big,278,K,90,0.450751951156653,1.403012345496982,1.0,65,False
13625,big,278,K,100,0.4144489507852987,1.2510061068637095,1.0,65,False
13626,big,278,K,110,0.1460367052788792,1.3272893201212792,1.0,65,False
13627,big,278,K,120,0.0,0.6539758084553897,1.0,65,False
13628,big,278,K,130,0.0,0.3282911251592821,0.0,65,False
13629,big,278,K,140,0.4439352367382928,0.4255770077063772,0.0,65,False
13630,big,278,K,150,0.46882270182496,0.6338828844463957,0.0,65,False
13631,big,278,K,160,0.3231524031570327,0.789288307187535,0.0,65,False
13632,big,278,K,170,0.0,0.6809176708512557,0.0,65,False
13633,big,278,K,180,0.2871020231089686,0.8014113137492851,0.0,65,False
13634,big,278,K,190,0.2901256280205274,0.794961777390951,1.0,65,False
13635,big,278,K,200,0.3620051297699823,0.8096460527405513,1.0,65,False
13636,big,278,K,210,0.0,0.6913449894648434,1.0,65,False
13637,big,278,K,220,0.0,0.6583964907519291,0.0,65,False
13638,big,278,K,230,0.0,0.6896121075148103,0.0,65,False
13639,big,278,K,240,0.2466072079339466,0.7227262971040778,0.0,65,False
13640,big,278,K,250,0.109677777959351,0.6118968014051779,0.0,65,False
13641,big,278,K,260,0.248407668293218,0.7038361287062973,1.0,65,False
13643,big,278,K,280,0.778516460684729,0.7504571141928231,1.0,65,False
13645,big,278,K,300,0.2365191448469218,0.6483297906418048,0.0,65,False
13646,big,278,K,310,0.0,0.6686992778020789,0.0,65,False
13647,big,278,K,320,0.0,0.5820788525760479,0.0,65,False
13648,big,278,K,330,0.0,0.5819904271099209,0.0,65,False
13649,big,278,K,340,0.7783958461026095,0.9717625129810804,0.0,65,False
13650,big,278,K,350,0.7113841512303185,1.7207097712106156,1.0,65,False
13651,big,278,K,360,0.4990867436449365,1.9902182923277485,1.0,65,False
13652,big,278,K,370,0.2503660292943563,1.786058019868782,0.0,65,False
13653,big,278,K,380,0.0,0.855626954267886,1.0,65,False
13654,big,278,K,390,0.0,0.8047491090318147,1.0,65,False
13655,big,278,K,400,0.3619595916635861,1.0002242957907623,0.0,65,False
13656,big,278,K,410,0.5776747343496872,1.1731323869869752,1.0,65,False
13657,big,278,K,420,0.1505329935871965,0.7177097358161584,1.0,65,False
13659,big,278,K,440,0.0,0.686514915755939,0.0,65,False
13660,big,278,K,450,0.0,0.0,0.0,65,False
13661,big,278,K,460,0.0,0.0,0.0,65,False
13662,big,278,K,480,0.0,0.6888582209485354,0.0,65,False
13663,big,278,K,490,0.0,0.3543976124853126,0.0,65,False
13664,big,278,K,500,0.0,0.6128062172031239,0.0,65,False
13665,big,278,K,510,0.0,0.4476105918195944,0.0,65,False
13666,big,278,K,520,0.3680277813995938,0.6898311692577008,0.0,65,False
13667,big,278,K,530,0.4925932936808015,0.4517893928605359,0.0,65,False
13668,big,278,K,540,0.5276228171311778,1.2966492855162652,0.0,65,False
13669,big,278,K,550,0.9074725927967272,1.7351304065566806,1.0,65,False
13670,big,278,K,560,0.9480047789594948,2.3579886348232373,1.0,65,False
13671,big,278,K,570,0.8267558438065479,2.5563697957080604,1.0,65,False
13672,big,278,K,580,0.7308062487322587,2.0560062245096216,1.0,65,False
13673,big,278,K,590,0.6387126860176506,1.3825117543190366,0.0,65,False
13674,big,278,K,600,0.3729365970122855,0.9815574013087548,0.0,65,False
13675,big,278,K,610,0.2155285286213227,0.6918430268540188,0.0,65,False
13676,big,278,K,620,0.0,0.6321204390732669,0.0,65,False
13677,big,278,K,630,0.0,0.3396098931258776,0.0,65,False
13678,big,278,K,640,0.0,0.6123259272902278,0.0,65,False
13679,big,278,K,650,0.6828312177288594,1.1425428124690362,0.0,65,False
13680,big,278,K,660,0.6659152486101666,1.2303134690127426,0.0,65,False
13681,big,278,K,670,1.037923712995468,0.5686957921092124,0.0,65,False
13682,big,278,K,680,0.6198928295222729,0.1388867391608392,0.0,65,False
13683,big,278,K,690,0.9327173834212624,0.1085783179960822,0.0,65,False
13684,big,278,K,700,0.9161390524977469,0.1972827536469734,0.0,65,False
13685,big,278,K,710,0.7036749046883418,1.054743599733084,1.0,65,False
13686,big,278,K,720,0.4288446492112151,1.5834628774755648,1.0,65,False
13687,big,278,K,730,0.2930157268290952,1.4293750325662258,1.0,65,False
13688,big,278,K,740,0.4586462532293547,0.7824185169389418,0.0,65,False
13689,big,278,K,750,0.3794074095322528,0.6593833352550424,0.0,65,False
13690,big,278,K,760,0.3924700414240261,0.6396733993660809,0.0,65,False
13691,big,278,K,770,0.4726294726833596,0.8250981912190072,0.0,65,False
13692,big,278,K,780,0.687939567746203,0.8773970324316198,0.0,65,False
13693,big,278,K,790,0.7047225253195873,0.9034111449689618,0.0,65,False
13694,big,278,K,800,0.312136393956704,0.796936524611277,0.0,65,False
13695,big,278,K,810,0.0,0.6891696236629873,0.0,65,False
13701,big,280,I,50,0.994741043494694,0.9785963176413064,1.0,20,False
13702,big,280,I,60,0.505777339657824,0.9577890923457476,1.0,20,False
13703,big,280,I,70,0.4666690665863466,0.9643481472402996,1.0,20,False
13704,big,280,I,80,0.0776635826375672,0.6321655559530543,1.0,20,False
13705,big,280,I,90,0.5637901631371672,0.3914596206492277,1.0,20,False
13706,big,280,I,100,0.5879646329101283,0.4282241851393099,1.0,20,False
13707,big,280,I,110,0.6447501058138779,0.2795266657269199,1.0,20,False
13708,big,280,I,120,0.0,0.2555468052230296,1.0,20,False
13709,big,280,I,130,0.0674305110677134,0.4676373943123756,0.0,20,False
13710,big,280,I,140,0.1385149134671403,0.689276728939158,0.0,20,False
13711,big,280,I,150,0.1270838314745599,0.6822130527668168,0.0,20,False
13712,big,280,I,160,0.0,0.6224100793981941,0.0,20,False
13713,big,280,I,170,0.0,0.6156223733852888,0.0,20,False
13714,big,280,I,180,0.0,0.6365679947398897,0.0,20,False
13715,big,280,I,190,0.0,0.6931366956263032,1.0,20,False
13716,big,280,I,200,0.0,0.6734049963005129,1.0,20,False
13717,big,280,I,210,0.0,0.6700181674714742,1.0,20,False
13718,big,280,I,220,0.0,0.6924342606847824,0.0,20,False
13719,big,280,I,230,0.0,0.6822980093359714,0.0,20,False
13720,big,280,I,240,0.0,0.6698890667618136,0.0,20,False
13721,big,280,I,250,0.0,0.4363876849067153,0.0,20,False
13722,big,280,I,260,0.0,0.6572378429137009,1.0,20,False
13724,big,280,I,280,0.537759340122351,0.5944733358342233,1.0,20,False
13726,big,280,I,300,0.0,0.6585839855521265,0.0,20,False
13727,big,280,I,310,0.0,0.4989392128823836,0.0,20,False
13728,big,280,I,320,0.0,0.3939497112325577,0.0,20,False
13729,big,280,I,330,0.0,0.4726695989744113,0.0,20,False
13730,big,280,I,340,0.0,0.5491885313179443,0.0,20,False
13731,big,280,I,350,0.0,0.5846763004230735,1.0,20,False
13732,big,280,I,360,0.0,0.491658660832727,1.0,20,False
13733,big,280,I,370,0.0,0.5444584977532504,0.0,20,False
13734,big,280,I,380,0.0,0.4918017724933617,1.0,20,False
13735,big,280,I,390,0.0,0.5196966746195445,1.0,20,False
13736,big,280,I,400,0.1091671160985758,0.7566324400182953,0.0,20,False
13737,big,280,I,410,0.4843326503971633,1.093304460335056,1.0,20,False
13738,big,280,I,420,0.5774175401082352,1.0493139604006272,1.0,20,False
13740,big,280,I,440,0.0,0.6326355802930463,0.0,20,False
13741,big,280,I,450,0.0,0.4586381592005583,0.0,20,False
13742,big,280,I,460,0.0,0.4330350154748311,0.0,20,False
13743,big,280,I,470,0.0,0.1994984656591804,0.0,20,False
13744,big,280,I,480,0.0,0.3960239321425512,0.0,20,False
13745,big,280,I,490,0.0,0.6930734660912192,0.0,20,False
13746,big,280,I,500,0.0,0.4971751132306933,0.0,20,False
13747,big,280,I,510,0.0,0.5902433683284817,0.0,20,False
13748,big,280,I,520,0.0,0.3012575886883922,0.0,20,False
13749,big,280,I,530,0.0,0.0834544046851639,0.0,20,False
13750,big,280,I,540,0.0,0.2412586690001184,0.0,20,False
13751,big,280,I,550,0.0,0.2586644935068304,1.0,20,False
13752,big,280,I,560,0.0,0.6850081939482157,1.0,20,False
13753,big,280,I,570,0.0,0.6502776578423335,1.0,20,False
13754,big,280,I,580,0.0,0.4930189945769004,1.0,20,False
13755,big,280,I,600,0.0,0.1428470753579057,0.0,20,False
13756,big,280,I,610,0.0,0.0568407135780511,0.0,20,False
13757,big,280,I,620,0.0,0.0568407135780511,0.0,20,False
13758,big,280,I,630,0.0,0.0385842685960826,0.0,20,False
13759,big,280,I,640,0.0,0.5057257059115241,0.0,20,False
13760,big,280,I,650,0.0,0.4948056215338088,0.0,20,False
13761,big,280,I,660,0.0,0.3373363949734219,0.0,20,False
13762,big,280,I,670,0.0,0.2849883041854567,0.0,20,False
13763,big,280,I,680,0.0,0.4488647498722297,0.0,20,False
13764,big,280,I,690,0.0,0.6199408372579456,0.0,20,False
13765,big,280,I,700,0.4920016631174327,0.759577631180796,0.0,20,False
13766,big,280,I,710,0.6444001189004065,0.7230386205280043,1.0,20,False
13767,big,280,I,720,0.487225399402142,0.9376918503679252,1.0,20,False
13768,big,280,I,730,0.2902952846809767,0.9649889687365724,1.0,20,False
13769,big,280,I,740,0.176621018696749,0.9310430221582108,0.0,20,False
13770,big,280,I,750,0.3444276312510352,1.028494567785318,0.0,20,False
13771,big,280,I,760,0.2988335330903952,0.8715947665797164,0.0,20,False
13772,big,280,I,770,0.5164869828215293,0.9742260947309456,0.0,20,False
13773,big,280,I,780,0.2431600174834003,0.9117500352546056,0.0,20,False
13774,big,280,I,790,0.5966893085200008,1.036315273546043,0.0,20,False
13775,big,280,I,800,0.5636333953873566,0.9286437857065184,0.0,20,False
13776,big,280,I,810,0.5990051519469985,0.8939595178480338,0.0,20,False
13782,big,281,M,50,0.964663488977578,1.6142799190518269,1.0,20,False
13783,big,281,M,60,0.9596447418859184,1.635276331692572,1.0,20,False
13784,big,281,M,70,0.8676010098472632,1.742281654161182,1.0,20,False
13785,big,281,M,80,0.6766607558031201,1.2582609461340888,1.0,20,False
13786,big,281,M,90,0.8985445029270114,1.8643328902695853,1.0,20,False
13787,big,281,M,100,0.8832970550081887,1.861306895137684,1.0,20,False
13788,big,281,M,110,0.7368164980521327,1.8562354099466043,1.0,20,False
13789,big,281,M,120,0.7749283337237775,1.302374613027391,1.0,20,False
13790,big,281,M,130,0.9057026490012696,1.0631159768528633,0.0,20,False
13791,big,281,M,140,0.8670725364183374,0.946377135558902,0.0,20,False
13792,big,281,M,150,0.7938247995545995,0.893840262301669,0.0,20,False
13793,big,281,M,160,0.470233383939143,0.8394362198557608,0.0,20,False
13794,big,281,M,170,0.5746630180973062,0.8386249823464138,0.0,20,False
13795,big,281,M,180,0.9294370110656482,1.3836802959435754,0.0,20,False
13796,big,281,M,190,0.8527431330604489,1.4573361868400003,1.0,20,False
13797,big,281,M,200,0.8782803505385808,1.4129007674184106,1.0,20,False
13798,big,281,M,210,0.7947960786743202,1.190752185395781,1.0,20,False
13799,big,281,M,220,0.49249499582567,1.2900927161454891,0.0,20,False
13800,big,281,M,230,0.662153523969123,1.2713743158965438,0.0,20,False
13801,big,281,M,240,0.7226748502591037,1.5987685184913865,0.0,20,False
13802,big,281,M,250,0.8827097232890888,1.7134575648046235,0.0,20,False
13803,big,281,M,260,1.0445134181262965,1.6143827078320931,1.0,20,False
13805,big,281,M,280,0.5279065249859249,0.8313156008075919,1.0,20,False
13807,big,281,M,300,0.6843945299760292,0.8622612552568899,0.0,20,False
13808,big,281,M,310,0.8427659539728027,1.0866644442660771,0.0,20,False
13809,big,281,M,320,0.6360716519970178,0.9803580053798806,0.0,20,False
13810,big,281,M,330,0.8096140773447238,1.5547613350050038,0.0,20,False
13811,big,281,M,340,0.7686535477402039,1.6763991814346595,0.0,20,False
13812,big,281,M,350,0.6591060287655854,1.81092324684686,1.0,20,False
13813,big,281,M,360,0.4994720929366488,1.2846276862825268,1.0,20,False
13814,big,281,M,370,0.5395935372775057,1.1271174360950496,0.0,20,False
13815,big,281,M,380,0.4950203345343469,1.0705650950272618,1.0,20,False
13816,big,281,M,390,0.6812936496635431,1.0534147260801163,1.0,20,False
13817,big,281,M,400,0.6778438132531714,1.065291360450417,0.0,20,False
13818,big,281,M,410,0.5315145752187938,0.9070440249926984,1.0,20,False
13819,big,281,M,420,0.201573722194792,0.7584785390404892,1.0,20,False
13821,big,281,M,440,0.2283557690026905,0.7487619145423423,0.0,20,False
13822,big,281,M,450,0.5140459575675038,0.5198525705920319,0.0,20,False
13823,big,281,M,460,0.0,0.2405854079857949,0.0,20,False
13824,big,281,M,470,0.0,0.0,0.0,20,False
13825,big,281,M,490,0.0,0.6731728762469695,0.0,20,False
13826,big,281,M,500,0.0,0.6731728762469695,0.0,20,False
13827,big,281,M,510,0.0,0.254092515856605,0.0,20,False
13828,big,281,M,520,0.0,0.1830975303066972,0.0,20,False
13829,big,281,M,530,0.0,0.1830975303066972,0.0,20,False
13830,big,281,M,540,0.3305151668782794,0.9391360412511488,0.0,20,False
13831,big,281,M,550,0.3581455486378532,0.9627451407144468,1.0,20,False
13832,big,281,M,560,0.4408827745746432,0.8288629606888241,1.0,20,False
13833,big,281,M,570,0.4815320810986504,0.7133254102465476,1.0,20,False
13834,big,281,M,580,0.6633304085562992,0.9295929266243386,1.0,20,False
13835,big,281,M,590,0.6355437154877108,0.951949812745904,0.0,20,False
13836,big,281,M,600,0.7995703340055049,1.077093062772556,0.0,20,False
13837,big,281,M,610,0.8512462602195792,0.8174078553022028,0.0,20,False
13838,big,281,M,620,0.6710303894662356,0.168187323534534,0.0,20,False
13839,big,281,M,630,0.0,0.1888627548562075,0.0,20,False
13840,big,281,M,640,0.6170265155688848,0.1491994515423312,0.0,20,False
13841,big,281,M,650,0.665339417698252,0.1902025974646798,0.0,20,False
13842,big,281,M,660,0.0,0.0547755680740902,0.0,20,False
13843,big,281,M,690,0.5813203710191529,0.9003337373748601,0.0,20,False
13844,big,281,M,700,0.6167632429396791,0.819534461135741,0.0,20,False
13845,big,281,M,710,0.6806726301840984,1.0485267965874974,1.0,20,False
13846,big,281,M,720,0.761918673240013,1.106377328290131,1.0,20,False
13847,big,281,M,730,0.7469973354975987,0.957024074077659,1.0,20,False
13848,big,281,M,740,0.0,0.4230236442552556,0.0,20,False
13849,big,281,M,750,0.0,0.3485881749527146,0.0,20,False
13850,big,281,M,760,0.0,0.4854818719237024,0.0,20,False
13851,big,281,M,770,0.0,0.6875738614754068,0.0,20,False
13852,big,281,M,780,0.0,0.685564151388212,0.0,20,False
13853,big,281,M,790,0.0,0.685564151388212,0.0,20,False
13854,big,281,M,800,0.0,0.690185676018803,0.0,20,False
13860,big,282,N,50,0.3789700831064014,1.313014660771381,1.0,35,False
13861,big,282,N,60,0.2806496490662841,1.3690034905199144,1.0,35,False
13862,big,282,N,70,0.6552354712914366,1.9412935016751085,1.0,35,False
13863,big,282,N,80,0.5806044405637362,1.4311960029350526,1.0,35,False
13864,big,282,N,90,0.5527491626934632,1.1990497892063503,1.0,35,False
13865,big,282,N,100,0.2521032181295325,1.071470458550095,1.0,35,False
13866,big,282,N,110,0.1548122130382513,1.5536531748414244,1.0,35,False
13867,big,282,N,120,0.5565387956732635,0.6369980648584819,1.0,35,False
13868,big,282,N,130,0.5190957607416684,0.4328794224335038,0.0,35,False
13869,big,282,N,140,0.8411073428972238,0.5539766757913505,0.0,35,False
13870,big,282,N,150,0.4852788731150051,0.7625773877526738,0.0,35,False
13871,big,282,N,160,0.5499521544849771,0.6895033378378468,0.0,35,False
13872,big,282,N,170,0.1890831871576109,0.7472708413927491,0.0,35,False
13873,big,282,N,180,0.1414705126226872,0.7816304738923878,0.0,35,False
13874,big,282,N,190,0.3315756629700921,0.9100672504910692,1.0,35,False
13875,big,282,N,200,0.5070312801133668,0.9870789950858424,1.0,35,False
13876,big,282,N,210,0.4259853705358916,0.8250955839649754,1.0,35,False
13877,big,282,N,220,0.0,0.664874293867112,0.0,35,False
13878,big,282,N,230,0.0,0.676710900622143,0.0,35,False
13879,big,282,N,240,0.2559082858433416,0.8536048975330027,0.0,35,False
13880,big,282,N,250,0.2386924235129645,0.9152820170189664,0.0,35,False
13881,big,282,N,260,0.2549499263349423,0.7015822116355184,1.0,35,False
13883,big,282,N,280,0.4437322744719282,0.6916924189202838,1.0,35,False
13885,big,282,N,300,0.2533685909219421,0.4722865967808248,0.0,35,False
13886,big,282,N,310,0.3800967317955525,0.404142486830531,0.0,35,False
13887,big,282,N,320,0.0538548947322265,0.4125026533779603,0.0,35,False
13888,big,282,N,330,0.0789066835290068,0.4955978995680482,0.0,35,False
13889,big,282,N,340,0.603599083223121,0.8973440703840149,0.0,35,False
13890,big,282,N,350,0.6243844562007234,1.0275866319428912,1.0,35,False
13891,big,282,N,360,0.6002381690174933,0.7736823505656065,1.0,35,False
13892,big,282,N,370,0.0,0.3899769903314907,0.0,35,False
13893,big,282,N,380,0.0,0.4050850260402557,1.0,35,False
13894,big,282,N,390,0.1044789976548426,0.7661498181047188,1.0,35,False
13895,big,282,N,400,0.191870010405343,1.0342996423514368,0.0,35,False
13896,big,282,N,410,0.191870010405343,1.0342996423514368,1.0,35,False
13897,big,282,N,420,0.2436893788855843,0.7887745384909601,1.0,35,False
13899,big,282,N,440,0.2742835925756903,0.8660519392527923,0.0,35,False
13900,big,282,N,450,0.0,0.4946323281327307,0.0,35,False
13901,big,282,N,480,0.0,0.0,0.0,35,False
13902,big,282,N,490,0.4987841435995659,0.7837477708998963,0.0,35,False
13903,big,282,N,500,0.2753286519097818,0.8809854821093017,0.0,35,False
13904,big,282,N,510,0.3853736442293199,0.7589064242694189,0.0,35,False
13905,big,282,N,520,0.0,0.6534751324410093,0.0,35,False
13906,big,282,N,530,0.608477348544257,0.4720592311846358,0.0,35,False
13907,big,282,N,540,0.4922795448491566,0.8648596182013749,0.0,35,False
13908,big,282,N,550,0.8876737653645037,0.8894511814077144,1.0,35,False
13909,big,282,N,560,0.4491398464618715,0.8400493478973998,1.0,35,False
13910,big,282,N,570,0.3970586837230212,0.7383190923270386,1.0,35,False
13911,big,282,N,580,0.4252978331109718,0.8871202104106948,1.0,35,False
13912,big,282,N,590,0.5689161044616755,0.9571024296734424,0.0,35,False
13913,big,282,N,600,0.2540515793772798,1.0074347939820627,0.0,35,False
13914,big,282,N,610,0.8369352793875889,0.945807418045688,0.0,35,False
13915,big,282,N,620,0.7299344589882462,0.6704134300821181,0.0,35,False
13916,big,282,N,630,0.6873479898835748,0.4528079983474765,0.0,35,False
13917,big,282,N,640,0.0,0.0203527185151151,0.0,35,False
13918,big,282,N,650,0.0,0.0350459224519711,0.0,35,False
13919,big,282,N,680,0.4016286234932478,0.9645676546681698,0.0,35,False
13920,big,282,N,690,0.4016286234932478,0.9645676546681698,0.0,35,False
13921,big,282,N,700,0.4016286234932478,0.9645676546681698,0.0,35,False
13922,big,282,N,710,0.0,0.0,1.0,35,False
13923,big,282,N,720,0.0,0.2937057920782884,1.0,35,False
13924,big,282,N,730,0.0,0.2937057920782884,1.0,35,False
13925,big,282,N,740,0.0,0.6154335069203185,0.0,35,False
13926,big,282,N,750,0.0,0.6525063228720976,0.0,35,False
13927,big,282,N,760,0.0,0.5963888139992664,0.0,35,False
13928,big,282,N,770,0.7525360319479437,0.8289804062873014,0.0,35,False
13929,big,282,N,780,0.7145930330202159,0.6956606852640962,0.0,35,False
13930,big,282,N,790,0.5617879187304455,0.6276712585583817,0.0,35,False
13931,big,282,N,800,0.0,0.6411308697718219,0.0,35,False
13932,big,282,N,810,0.0,0.6373332426960596,0.0,35,False
13938,big,284,P,50,1.1519790122122775,1.2908671663574942,1.0,80,False
13939,big,284,P,60,0.9904089448915204,1.4371575092998343,1.0,80,False
13940,big,284,P,70,1.0212310840685488,1.3848430892791748,1.0,80,False
13941,big,284,P,80,0.7639115414490586,1.4526888159358082,1.0,80,False
13942,big,284,P,90,0.8668619409965055,0.8496141623675719,1.0,80,False
13943,big,284,P,100,0.9402751434343576,0.7328426955625031,1.0,80,False
13944,big,284,P,110,0.4707781495054264,0.2563559946642481,1.0,80,False
13945,big,284,P,120,0.3387860403224502,0.5069852319546027,1.0,80,False
13946,big,284,P,130,0.0881202825498015,0.5182589744402997,0.0,80,False
13947,big,284,P,140,0.0934082208944007,0.5313704497942275,0.0,80,False
13948,big,284,P,150,0.0469588342549704,0.3984875326307328,0.0,80,False
13949,big,284,P,160,0.0,0.6241929611806003,0.0,80,False
13950,big,284,P,170,0.1077650090969498,0.7454065448054494,0.0,80,False
13951,big,284,P,180,0.1924409417599112,0.9070259831547898,0.0,80,False
13952,big,284,P,190,0.3498285261891623,1.0820681295051635,1.0,80,False
13953,big,284,P,200,0.3639777632349829,1.1679443578282271,1.0,80,False
13954,big,284,P,210,0.2241276610911046,0.86571448046813,1.0,80,False
13955,big,284,P,220,0.2720972802971276,0.9774190523845868,0.0,80,False
13956,big,284,P,230,0.093082917248048,0.9917954573605412,0.0,80,False
13957,big,284,P,240,0.1934156611635016,1.1332141157236693,0.0,80,False
13958,big,284,P,250,0.0617872161455082,0.7464093899124495,0.0,80,False
13959,big,284,P,260,0.1681858186718664,0.7729906963701494,1.0,80,False
13961,big,284,P,280,0.238864460403009,0.6920376829465121,1.0,80,False
13963,big,284,P,300,0.5515280157178749,1.0857871481878665,0.0,80,False
13964,big,284,P,310,0.6051720893149218,1.0919077637643664,0.0,80,False
13965,big,284,P,320,0.722765090230753,1.0820181870447811,0.0,80,False
13966,big,284,P,330,0.8544968364145713,1.3249707990996382,0.0,80,False
13967,big,284,P,340,0.9156916120424632,1.896254495163901,0.0,80,False
13968,big,284,P,350,0.9679550105461188,1.8302073575211053,1.0,80,False
13969,big,284,P,360,0.3590379804950829,1.9232958463177487,1.0,80,False
13970,big,284,P,370,0.6840836115014033,1.33073661311001,0.0,80,False
13971,big,284,P,380,0.6109695616628572,1.296668931318485,1.0,80,False
13972,big,284,P,390,0.6163896173984209,1.1859282298999902,1.0,80,False
13973,big,284,P,400,0.1212452220680096,0.7931956314085449,0.0,80,False
13974,big,284,P,410,0.0898203410501065,0.7879957960758733,1.0,80,False
13975,big,284,P,420,0.0615813511362646,0.7336507821679665,1.0,80,False
13977,big,284,P,440,0.438090430075423,0.8975866156190981,0.0,80,False
13978,big,284,P,450,0.6031186731941549,0.9065593286614554,0.0,80,False
13979,big,284,P,460,0.6103494914872781,0.8699467911507591,0.0,80,False
13980,big,284,P,470,0.5796070130016773,0.4948620591471345,0.0,80,False
13981,big,284,P,480,0.0,0.3635600533621202,0.0,80,False
13982,big,284,P,510,0.1705314399122586,0.9521140821523096,0.0,80,False
13983,big,284,P,520,0.7306646813392552,1.0450012399008834,0.0,80,False
13984,big,284,P,530,0.9319392260433566,1.4362106717164322,0.0,80,False
13985,big,284,P,540,1.046116927383996,1.5965658927031912,0.0,80,False
13986,big,284,P,550,1.212494073347138,1.843775250384696,1.0,80,False
13987,big,284,P,560,1.300963794778165,1.690665872366858,1.0,80,False
13988,big,284,P,570,1.2158179924686403,1.5102987700545012,1.0,80,False
13989,big,284,P,580,0.8779712457814316,1.4500035487223162,1.0,80,False
13990,big,284,P,590,0.4003364032700404,1.175817648240844,0.0,80,False
13991,big,284,P,600,0.2545064609457785,1.157215277716506,0.0,80,False
13992,big,284,P,610,0.0,1.6554885929543537,0.0,80,False
13993,big,284,P,620,0.6123119388862928,1.2954915347566178,0.0,80,False
13994,big,284,P,630,0.145047473439676,1.3237567675890698,0.0,80,False
13995,big,284,P,640,0.1127246331737833,1.0766367340334368,0.0,80,False
13996,big,284,P,670,0.7709269090070111,1.214321699029522,0.0,80,False
13997,big,284,P,680,0.832333544163326,1.1473109930770458,0.0,80,False
13998,big,284,P,690,0.9377810411117176,1.3264720190889885,0.0,80,False
13999,big,284,P,700,0.7810689051141619,1.4670807639491972,0.0,80,False
14000,big,284,P,710,0.9582880799499652,1.5933036577441502,1.0,80,False
14001,big,284,P,720,0.9449539550879156,1.6203034008706472,1.0,80,False
14002,big,284,P,730,0.8313426700607355,1.2626967630923778,1.0,80,False
14003,big,284,P,740,0.3134762058594229,1.1155029886947203,0.0,80,False
14004,big,284,P,750,0.7624581759050257,1.1142532302765995,0.0,80,False
14005,big,284,P,760,0.7879844050672082,1.1680895020993138,0.0,80,False
14006,big,284,P,770,0.7537576982072304,1.1163014962198496,0.0,80,False
14007,big,284,P,780,0.6181078474439218,1.0812738219077662,0.0,80,False
14008,big,284,P,790,0.5529247813478877,1.0976096927226435,0.0,80,False
14009,big,284,P,800,0.2771274307689864,0.7927143907047616,0.0,80,False
14010,big,284,P,810,0.3588563336451459,0.801595792482565,0.0,80,False
14016,big,285,M,50,1.0768765270920644,1.1083838617339603,1.0,20,False
14017,big,285,M,60,0.909533117487737,1.2857085272864897,1.0,20,False
14018,big,285,M,70,1.2052961858448947,1.4753161616111383,1.0,20,False
14019,big,285,M,80,0.9387180743598872,1.5172582370565388,1.0,20,False
14020,big,285,M,90,1.1406028092400569,1.7409119652215737,1.0,20,False
14021,big,285,M,100,1.2373079218822072,1.6595590724281897,1.0,20,False
14022,big,285,M,110,1.1407038032422867,1.6755366775093408,1.0,20,False
14023,big,285,M,120,0.9284345749686772,1.3520215699976,1.0,20,False
14024,big,285,M,130,0.6942920168975198,1.3793525358838106,0.0,20,False
14025,big,285,M,140,0.5786664436104006,1.1200834448798502,0.0,20,False
14026,big,285,M,150,0.0125262694399908,0.8948879172828978,0.0,20,False
14027,big,285,M,160,0.2991297207604246,0.7280332256261133,0.0,20,False
14028,big,285,M,170,0.7795574671282683,1.0413339065955236,0.0,20,False
14029,big,285,M,180,1.1381803009342404,1.4249927559182984,0.0,20,False
14030,big,285,M,190,1.2287008367648429,1.7015131468298406,1.0,20,False
14031,big,285,M,200,1.1293577761056388,1.5871845241902176,1.0,20,False
14032,big,285,M,210,0.946242389322508,1.321271005299764,1.0,20,False
14033,big,285,M,220,0.7484094817942634,1.3855528907504682,0.0,20,False
